"CANADA,SANTO TOMAS DE CASTILLA,09/05/2017, 8703236900,2009,HONDA,CIVIC LX-S,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,17956.08,2154.73,",
"ESTADOS UNIDOS,PUERTO BARRIOS,13/05/2017, 8703237900,2003,HONDA,ACCORD EX,2400,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,18735.56,2248.27,",
"CANADA,SANTO TOMAS DE CASTILLA,29/05/2017, 8703236900,2007,HONDA,CIVIC EX,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,14320.72,1718.49,",
"JAPON,SANTO TOMAS DE CASTILLA,08/05/2017, 8703237900,2004,HONDA,CR-V LX 4WD,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,16929.18,2031.5,",
"ESTADOS UNIDOS,TECUN UMAN,05/06/2017, 8703236900,2013,HONDA,CIVIC LX,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,23891.31,2866.96,",
"ESTADOS UNIDOS,PUERTO BARRIOS,26/05/2017, 8703248000,2010,HONDA,ODYSSEY EX-L,3500,LIVIANO,MICROBUS,OCASIONAL,GASOLINA,7,4,0,24418.07,2930.17,",
"ESTADOS UNIDOS,TECUN UMAN,25/05/2017, 8703249000,2010,HONDA,ODYSSEY  TOURING,3500,LIVIANO,MICROBUS,OCASIONAL,GASOLINA,7,4,0,60644.09,7277.29,",
"CANADA,EL CARMEN,26/05/2017, 8703236900,2008,HONDA,CIVIC EX,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,26306.56,3156.79,",
"JAPON,EL CARMEN,01/06/2017, 8703237900,2007,HONDA,CR-V   EX-L 4WD AT,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,32224.54,3866.94,",
"JAPON,PUERTO BARRIOS,29/05/2017, 8703236900,2000,HONDA,CR-V LX 4WD,2000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,11358.07,1362.97,",
"ESTADOS UNIDOS,TECUN UMAN,31/05/2017, 8703236900,2004,HONDA,CIVIC LX,1700,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,2,0,15661.04,1879.32,",
"JAPON,SANTO TOMAS DE CASTILLA,31/05/2017, 8703237900,2008,HONDA,CR-V EX-L 4WD,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,26344.37,3161.32,",
"JAPON,PUERTO BARRIOS,29/05/2017, 8703236900,2000,HONDA,CR-V SE REALTIME 4WD,2000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,12923.94,1550.87,",
"INDIA,PUERTO QUETZAL,10/05/2017, 8711209000,2017,HONDA,CB160F,160,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,440051.22,52806.15,",
"INDIA,PUERTO QUETZAL,10/05/2017, 8711209000,2017,HONDA,CB160F,160,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,440051.22,52806.15,",
"INDIA,PUERTO QUETZAL,10/05/2017, 8711209000,2017,HONDA,CB160F,160,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,440051.22,52806.15,",
"INDIA,PUERTO QUETZAL,10/05/2017, 8711209000,2017,HONDA,CB160F,160,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,440051.22,52806.15,",
"INDIA,PUERTO QUETZAL,10/05/2017, 8711209000,2017,HONDA,CB160F,160,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,440051.22,52806.15,",
"INDIA,PUERTO QUETZAL,10/05/2017, 8711209000,2017,HONDA,CB160F,160,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,440051.22,52806.15,",
"INDIA,PUERTO QUETZAL,10/05/2017, 8711209000,2017,HONDA,CB160F,160,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,440051.22,52806.15,",
"INDIA,PUERTO QUETZAL,10/05/2017, 8711209000,2017,HONDA,CB160F,160,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,440051.22,52806.15,",
"INDIA,PUERTO QUETZAL,10/05/2017, 8711209000,2017,HONDA,CB160F,160,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,440051.22,52806.15,",
"INDIA,PUERTO QUETZAL,10/05/2017, 8711209000,2017,HONDA,CB160F,160,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,440051.22,52806.15,",
"ESTADOS UNIDOS,TECUN UMAN,29/05/2017, 8703215200,1998,HONDA,TRX300FW,300,,CUATRIMOTO,OCASIONAL,GASOLINA,2,0,0,12350.52,1482.06,",
"JAPON,EL CARMEN,10/05/2017, 8703237900,2002,HONDA,CR-V 4WD LX,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,13171.17,1580.54,",
"REINO UNIDO,EL CARMEN,13/05/2017, 8703237900,2003,HONDA,CR-V LX 4X2,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,17452.3,2094.28,",
"JAPON,TECUN UMAN,19/05/2017, 8703237900,2005,HONDA,CR-V EX 4WD,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,29195.29,3503.43,",
"JAPON,PUERTO BARRIOS,30/05/2017, 8703226900,2007,HONDA,FIT SPORT,1500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,8877.35,1065.28,",
"JAPON,SANTO TOMAS DE CASTILLA,31/05/2017, 8703237900,2003,HONDA,CR-V LX 4X4,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,5,0,22756.3,2730.76,",
"CANADA,PUERTO BARRIOS,01/06/2017, 8703236900,2003,HONDA,CIVIC DX,1700,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,7673.56,920.83,",
"CANADA,PUERTO BARRIOS,22/05/2017, 8703236900,2006,HONDA,CIVIC LX,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,2,0,12157.62,1458.91,",
"ESTADOS UNIDOS,TECUN UMAN,01/06/2017, 8703236900,2005,HONDA,CIVIC DX,1700,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,12801.53,1536.18,",
"ESTADOS UNIDOS,TECUN UMAN,03/06/2017, 8703237900,2005,HONDA,CR-V LX 2WD,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,19963.88,2395.67,",
"ESTADOS UNIDOS,SANTO TOMAS DE CASTILLA,09/05/2017, 8703248000,2006,HONDA,ODYSSEY EX-L 4X2,3500,LIVIANO,MICROBUS,OCASIONAL,GASOLINA,7,4,0,23071.72,2768.61,",
"BRASIL,TECUN UMAN,18/05/2017, 8711209000,2004,HONDA,CRF150F,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,1,0,0,7529.76,903.57,",
"CANADA,TECUN UMAN,18/05/2017, 8703236900,2006,HONDA,CIVIC LX,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,15763.37,1891.6,",
"JAPON,TECUN UMAN,01/06/2017, 8711209000,2009,HONDA,CRF230L,223,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,8475.49,1017.06,",
"ESTADOS UNIDOS,PUERTO BARRIOS,01/06/2017, 8703236900,2007,HONDA,CIVIC LX,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,15082.26,1809.87,",
"ESTADOS UNIDOS,EL CARMEN,04/06/2017, 8703237900,2004,HONDA,Accord EX,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,19721.05,2366.53,",
"JAPON,TECUN UMAN,03/06/2017, 8703237900,2005,HONDA,CR-V LX 4WD,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,19448.78,2333.85,",
"ESTADOS UNIDOS,PUERTO BARRIOS,16/05/2017, 8703236900,2003,HONDA,CIVIC EX,1700,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,2,0,12387.46,1486.5,",
"CANADA,PUERTO BARRIOS,24/05/2017, 8703236900,2002,HONDA,CIVIC EX,1700,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,10295.78,1235.49,",
"INDIA,PUERTO QUETZAL,10/05/2017, 8711209000,2017,HONDA,UNICORN 160,160,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,364304.8,43716.58,",
"INDIA,PUERTO QUETZAL,10/05/2017, 8711209000,2017,HONDA,UNICORN 160,160,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,364304.8,43716.58,",
"INDIA,PUERTO QUETZAL,10/05/2017, 8711209000,2017,HONDA,UNICORN 160,160,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,364304.8,43716.58,",
"INDIA,PUERTO QUETZAL,10/05/2017, 8711209000,2017,HONDA,UNICORN 160,160,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,364304.8,43716.58,",
"INDIA,PUERTO QUETZAL,10/05/2017, 8711209000,2017,HONDA,UNICORN 160,160,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,364304.8,43716.58,",
"INDIA,PUERTO QUETZAL,10/05/2017, 8711209000,2017,HONDA,UNICORN 160,160,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,364304.8,43716.58,",
"INDIA,PUERTO QUETZAL,10/05/2017, 8711209000,2017,HONDA,UNICORN 160,160,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,364304.8,43716.58,",
"INDIA,PUERTO QUETZAL,10/05/2017, 8711209000,2017,HONDA,UNICORN 160,160,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,364304.8,43716.58,",
"INDIA,PUERTO QUETZAL,10/05/2017, 8711209000,2017,HONDA,UNICORN 160,160,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,364304.8,43716.58,",
"INDIA,PUERTO QUETZAL,10/05/2017, 8711209000,2017,HONDA,UNICORN 160,160,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,364304.8,43716.58,",
"INDIA,PUERTO QUETZAL,10/05/2017, 8711209000,2017,HONDA,UNICORN 160,160,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,364304.8,43716.58,",
"INDIA,PUERTO QUETZAL,10/05/2017, 8711209000,2017,HONDA,UNICORN 160,160,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,364304.8,43716.58,",
"INDIA,PUERTO QUETZAL,10/05/2017, 8711209000,2017,HONDA,UNICORN 160,160,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,364304.8,43716.58,",
"INDIA,PUERTO QUETZAL,10/05/2017, 8711209000,2017,HONDA,UNICORN 160,160,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,364304.8,43716.58,",
"INDIA,PUERTO QUETZAL,10/05/2017, 8711209000,2017,HONDA,UNICORN 160,160,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,364304.8,43716.58,",
"INDIA,PUERTO QUETZAL,10/05/2017, 8711209000,2017,HONDA,UNICORN 160,160,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,364304.8,43716.58,",
"INDIA,PUERTO QUETZAL,10/05/2017, 8711209000,2017,HONDA,UNICORN 160,160,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,364304.8,43716.58,",
"INDIA,PUERTO QUETZAL,10/05/2017, 8711209000,2017,HONDA,UNICORN 160,160,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,364304.8,43716.58,",
"INDIA,PUERTO QUETZAL,10/05/2017, 8711209000,2017,HONDA,UNICORN 160,160,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,364304.8,43716.58,",
"INDIA,PUERTO QUETZAL,10/05/2017, 8711209000,2017,HONDA,UNICORN 160,160,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,364304.8,43716.58,",
"INDIA,PUERTO QUETZAL,10/05/2017, 8711209000,2017,HONDA,UNICORN 160,160,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,364304.8,43716.58,",
"INDIA,PUERTO QUETZAL,10/05/2017, 8711209000,2017,HONDA,UNICORN 160,160,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,364304.8,43716.58,",
"INDIA,PUERTO QUETZAL,10/05/2017, 8711209000,2017,HONDA,UNICORN 160,160,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,364304.8,43716.58,",
"INDIA,PUERTO QUETZAL,10/05/2017, 8711209000,2017,HONDA,UNICORN 160,160,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,364304.8,43716.58,",
"INDIA,PUERTO QUETZAL,10/05/2017, 8711209000,2017,HONDA,UNICORN 160,160,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,364304.8,43716.58,",
"INDIA,PUERTO QUETZAL,10/05/2017, 8711209000,2017,HONDA,UNICORN 160,160,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,364304.8,43716.58,",
"INDIA,PUERTO QUETZAL,10/05/2017, 8711209000,2017,HONDA,UNICORN 160,160,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,364304.8,43716.58,",
"INDIA,PUERTO QUETZAL,10/05/2017, 8711209000,2017,HONDA,UNICORN 160,160,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,364304.8,43716.58,",
"INDIA,PUERTO QUETZAL,10/05/2017, 8711209000,2017,HONDA,UNICORN 160,160,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,364304.8,43716.58,",
"INDIA,PUERTO QUETZAL,10/05/2017, 8711209000,2017,HONDA,UNICORN 160,160,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,364304.8,43716.58,",
"INDIA,PUERTO QUETZAL,10/05/2017, 8711209000,2017,HONDA,UNICORN 160,160,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,364304.8,43716.58,",
"INDIA,PUERTO QUETZAL,10/05/2017, 8711209000,2017,HONDA,UNICORN 160,160,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,364304.8,43716.58,",
"INDIA,PUERTO QUETZAL,10/05/2017, 8711209000,2017,HONDA,UNICORN 160,160,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,364304.8,43716.58,",
"INDIA,PUERTO QUETZAL,10/05/2017, 8711209000,2017,HONDA,UNICORN 160,160,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,364304.8,43716.58,",
"INDIA,PUERTO QUETZAL,10/05/2017, 8711209000,2017,HONDA,UNICORN 160,160,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,364304.8,43716.58,",
"CANADA,EL CARMEN,22/05/2017, 8703236900,2002,HONDA,CIVIC EX,1700,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,15991.39,1918.97,",
"CANADA,G8"," CENTRALSA,23/05/2017, 8703236900,2006,HONDA,CIVIC EX,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,14988.04,1798.56,"
"BRASIL,TECUN UMAN,22/05/2017, 8711209000,2009,HONDA,CRF150F,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,10896.47,1307.58,",
"REINO UNIDO,PUERTO BARRIOS,05/06/2017, 8703237900,2004,HONDA,CR-V EX 4WD,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,13924.34,1670.92,",
"ESTADOS UNIDOS,PUERTO BARRIOS,05/06/2017, 8703237900,2010,HONDA,CR-V LX 4X2,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,30658.56,3679.03,",
"JAPON,PUERTO BARRIOS,06/06/2017, 8703237900,2002,HONDA,CR-V LX REALTIME 4WD,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,20986.82,2518.42,",
"ESTADOS UNIDOS,TECUN UMAN,29/05/2017, 8703237900,2010,HONDA,CR-V LX 4X2,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,28523.82,3422.86,",
"CANADA,EL CARMEN,04/06/2017, 8703237900,2016,HONDA,RAV4 LE  4X2,2500,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,62643.76,7517.25,",
"ESTADOS UNIDOS,PUERTO BARRIOS,25/05/2017, 8703236900,2008,HONDA,CIVIC LX,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,19624.9,2354.99,",
"REINO UNIDO,TECUN UMAN,26/05/2017, 8703237900,2003,HONDA,CR-V EX 4WD,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,23308.49,2797.02,",
"REINO UNIDO,SANTO TOMAS DE CASTILLA,27/05/2017, 8703237900,2005,HONDA,CR-V EX 4WD,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,11044.34,1325.32,",
"ESTADOS UNIDOS,EL CARMEN,27/05/2017, 8703237900,2005,HONDA,ACCORD EX,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,2,0,18958.36,2275,",
"CANADA,PUERTO BARRIOS,01/06/2017, 8703236900,2007,HONDA,CIVIC SI,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,19322.63,2318.72,",
"JAPON,PUERTO BARRIOS,01/06/2017, 8703237900,2008,HONDA,CR-V EX 4X4,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,25919.42,3110.33,",
"ESTADOS UNIDOS,PUERTO BARRIOS,12/05/2017, 8703237900,2003,HONDA,ACCORD EX,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,2,0,11952.63,1434.32,",
"JAPON,TECUN UMAN,09/05/2017, 8703236900,1999,HONDA,CR-V LX 2WD,2000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,22374.8,2684.98,",
"JAPON,PUERTO BARRIOS,24/05/2017, 8703237900,2002,HONDA,CR-V EX 4WD,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,17758.93,2131.07,",
"JAPON,EL CARMEN,28/05/2017, 8703237900,2008,HONDA,CR-V 4WD EX-L,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,28863.73,3463.65,",
"ESTADOS UNIDOS,TECUN UMAN,02/06/2017, 8711209000,2013,HONDA,CBR 250R,250,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,11185.07,1342.21,",
"JAPON,PUERTO BARRIOS,17/05/2017, 8703237900,2006,HONDA,CR-V EX 4WD,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,14983.77,1798.05,",
"CANADA,SANTO TOMAS DE CASTILLA,20/05/2017, 8703236900,2007,HONDA,CIVIC LX,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,13996.13,1679.54,",
"BRASIL,PUERTO BARRIOS,25/05/2017, 8711209000,2009,HONDA,CRF230F,223,LIVIANO,MOTO,OCASIONAL,GASOLINA,1,0,0,15743.82,1889.26,",
"JAPON,TECUN UMAN,27/05/2017, 8703236900,2000,HONDA,CR-V LX 4WD,2000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,14549.44,1745.93,",
"CANADA,G8"," CENTRALSA,18/05/2017, 8703236900,1993,HONDA,CIVIC SI,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,2,0,19717.82,2366.14,"
"TAILANDIA,EL CARMEN,18/05/2017, 8711209000,2012,HONDA,CBR250R,249,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,15027.26,1803.27,",
"ESTADOS UNIDOS,PUERTO BARRIOS,19/05/2017, 8703249000,2006,HONDA,PILOT EX 4WD,3500,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,8,4,0,25916.32,3109.96,",
"BRASIL,TECUN UMAN,20/05/2017, 8711209000,2005,HONDA,CRF230F,230,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,6790.25,814.83,",
"CANADA,EL CARMEN,28/05/2017, 8703236900,2004,HONDA,CIVIC VP,1700,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,15284.26,1834.11,",
"JAPON,EL CARMEN,28/05/2017, 8703237900,2007,HONDA,CR-V EX 4X2,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,32280.64,3873.68,",
"JAPON,PUERTO BARRIOS,05/06/2017, 8703237900,2002,HONDA,CR-V LX 4WD,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,11791.19,1414.94,",
"CANADA,SANTO TOMAS DE CASTILLA,10/05/2017, 8703236900,2001,HONDA,CIVIC EX,1700,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,6784.55,814.15,",
"CANADA,PUERTO BARRIOS,19/05/2017, 8703237900,2016,HONDA,CR-V EX-L 4X2,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,49096.5,5891.58,",
"CANADA,PUERTO BARRIOS,31/05/2017, 8703236900,2004,HONDA,CIVIC LX,1700,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,9653.96,1158.48,",
"JAPON,PUERTO BARRIOS,13/05/2017, 8703237900,2005,HONDA,CR-V LX 4WD,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,16521.02,1982.52,",
"JAPON,TECUN UMAN,06/06/2017, 8711409000,1987,HONDA,VF700C MAGNA,700,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,17359.52,2083.14,",
"JAPON,SANTO TOMAS DE CASTILLA,23/05/2017, 8703236900,1998,HONDA,CR-V EX 4WD,2000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,10507.76,1260.93,",
"CANADA,PUERTO BARRIOS,17/05/2017, 8703236900,2003,HONDA,CIVIC LX,1700,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,8531.19,1023.74,",
"CANADA,PUERTO BARRIOS,05/06/2017, 8703236900,2006,HONDA,CIVIC SI,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,2,0,15358.7,1843.04,",
"REINO UNIDO,PUERTO BARRIOS,05/06/2017, 8703237900,2006,HONDA,CR-V LX 4WD,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,23560.31,2827.24,",
"JAPON,PUERTO BARRIOS,07/06/2017, 8703226900,2007,HONDA,FIT SPORT,1500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,9793.95,1175.27,",
"REINO UNIDO,PUERTO BARRIOS,05/06/2017, 8703237900,2004,HONDA,CR-V LX 4WD,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,14225.92,1707.11,",
"JAPON,SANTO TOMAS DE CASTILLA,07/06/2017, 8703237900,2004,HONDA,CR-V EX 4WD,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,16825.32,2019.04,",
"CANADA,SANTO TOMAS DE CASTILLA,30/05/2017, 8703236900,2014,HONDA,CIVIC LX,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,35346.01,4241.52,",
"REINO UNIDO,PUERTO BARRIOS,29/05/2017, 8703237900,2005,HONDA,CR-V SE 4WD,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,23877.67,2865.32,",
"CANADA,PUERTO BARRIOS,30/05/2017, 8703236900,2009,HONDA,CIVIC EX,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,2,0,17453.4,2094.41,",
"REINO UNIDO,EL CARMEN,30/05/2017, 8703237900,2004,HONDA,CR-V EX 4WD,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,12625.24,1515.03,",
"CANADA,PUERTO BARRIOS,05/06/2017, 8703236900,2007,HONDA,CIVIC EX,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,2,0,14990.92,1798.91,",
"JAPON,PUERTO BARRIOS,26/05/2017, 8703237900,2007,HONDA,CR-V EX 4WD,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,29510.37,3541.24,",
"MEXICO,PUERTO BARRIOS,31/05/2017, 8703237900,2008,HONDA,CR-V EX 2WD,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,30923.75,3710.85,",
"REINO UNIDO,EL CARMEN,02/06/2017, 8703237900,2005,HONDA,CR-V 4WD EX,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,20221.43,2426.57,",
"JAPON,EL CARMEN,03/06/2017, 8703236900,2000,HONDA,CIVIC LX,1600,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,17513.47,2101.62,",
"ESTADOS UNIDOS,PUERTO BARRIOS,22/05/2017, 8703236900,2007,HONDA,CIVIC LX,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,12414.26,1489.71,",
"JAPON,TECUN UMAN,26/05/2017, 8703237900,2004,HONDA,CR-V LX 2WD,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,19693.18,2363.18,",
"JAPON,EL CARMEN,28/05/2017, 8703237900,2002,HONDA,CR-V EX 4WD,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,13814.62,1657.75,",
"CANADA,PUERTO BARRIOS,29/05/2017, 8703236900,2010,HONDA,CIVIC LX,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,14725.05,1767.01,",
"ESTADOS UNIDOS,PUERTO BARRIOS,01/06/2017, 8703236900,2006,HONDA,CIVIC LX,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,14131.74,1695.81,",
"JAPON,PUERTO BARRIOS,19/05/2017, 8703226900,2007,HONDA,FIT,1500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,8861.28,1063.35,",
"JAPON,PUERTO BARRIOS,24/05/2017, 8703226900,2016,HONDA,FIT EX,1500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,20229.93,2427.59,",
"JAPON,PUERTO BARRIOS,30/05/2017, 8703236900,1997,HONDA,CR-V BASE 4WD,2000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,10824.78,1298.97,",
"CANADA,PUERTO BARRIOS,30/05/2017, 8703236900,2007,HONDA,CIVIC LX,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,16571.54,1988.58,",
"BRASIL,EL CARMEN,31/05/2017, 8711209000,2008,HONDA,CRF230FF,230,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,8379.98,1005.6,",
"ESTADOS UNIDOS,PUERTO BARRIOS,30/05/2017, 8703237900,2006,HONDA,ACCORD,2400,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,20980.82,2517.7,",
"JAPON,EXPRESS AEREO,01/06/2017, 87032259,2002,HONDA,FIT,1300,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,36566.65,4388,",
"JAPON,PUERTO BARRIOS,07/06/2017, 8703237900,2007,HONDA,CR-V EX-L 4WD,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,22725.2,2727.02,",
