pais,Pais de Proveniencia,Aduana de Ingreso, Fecha de la Poliza,Partida Arancelaria,Modelo del Vehiculo,Marca,Linea,Centimetros Cubicos,Distintivo,Tipo de Vehiculo,Tipo de Importador,Tipo Combustible,Asientos,Puertas,Tonelaje,Valor CIF,Impuesto;;
ALEMANIA REP. FED.,PUERTO BARRIOS,06/03/2017, 8703237900,2006,BMW,X3 3.0i,3000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,24909.03,2989.08,;;
ALEMANIA REP. FED.,SANTO TOMAS DE CASTILLA,11/02/2017, 8703237900,2005,BMW,X3 2.5I 4X4,2500,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,19058.47,2287.02,;;
ALEMANIA REP. FED.,TECUN UMAN,01/03/2017, 8703237900,2006,BMW,530I,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,18185.46,2182.26,;;
ALEMANIA REP. FED.,PUERTO BARRIOS,04/03/2017, 8703237900,2009,BMW,328i XDRIVE,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,19024.66,2282.96,;;
ALEMANIA REP. FED.,G8; CENTRALSA,06/03/2017, 8703237900,2007,BMW,3-SERIES 328I,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,24570.55,2948.47,;
ESTADOS UNIDOS,SANTO TOMAS DE CASTILLA,03/03/2017, 8703219000,2006,BMW,X5 3.0i 4X4,3000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,24650.95,2958.11,;;
ALEMANIA REP. FED.,EL CARMEN,11/02/2017, 8703237900,2006,BMW,330i,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,19928.48,2391.42,;;
ESTADOS UNIDOS,PUERTO BARRIOS,09/02/2017, 8703249000,2008,BMW,X5 4.8I 4X4,4800,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,47546.66,5705.6,;;
ESTADOS UNIDOS,PUERTO BARRIOS,14/02/2017, 8703237900,2008,BMW,X5 3.0 SI 4X4,3000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,50932.38,6111.89,;;
ALEMANIA REP. FED.,PUERTO BARRIOS,08/02/2017, 8703237900,2004,BMW,325I,2500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,10955.58,1314.67,;;
ALEMANIA REP. FED.,PUERTO BARRIOS,08/02/2017, 8703237900,2009,BMW,535XI,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,23264.81,2791.78,;;
ALEMANIA REP. FED.,PUERTO BARRIOS,13/02/2017, 8703237900,2010,BMW,328i,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,14398.18,1727.78,;;
ALEMANIA REP. FED.,PUERTO BARRIOS,24/02/2017, 8703237900,2009,BMW,328XI,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,15682.03,1881.84,;;
ALEMANIA REP. FED.,TECUN UMAN,17/02/2017, 8703237900,2009,BMW,128i,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,2,0,24933.55,2992.03,;;
ESTADOS UNIDOS,PUERTO BARRIOS,07/03/2017, 8703237900,2011,BMW,X3 XDRIVE28i 4X4,3000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,54308.02,6516.96,;;
ALEMANIA REP. FED.,SANTO TOMAS DE CASTILLA,02/03/2017, 8703237900,2006,BMW,330I,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,15296.25,1835.55,;;
ALEMANIA REP. FED.,PUERTO BARRIOS,02/03/2017, 8703237900,2005,BMW,3 SERIES 325I,2500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,11016.55,1321.99,;;
ALEMANIA REP. FED.,TECUN UMAN,16/02/2017, 8703237900,2005,BMW,X3 3.0i AWD,3000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,16246.62,1949.59,;;
ALEMANIA REP. FED.,TECUN UMAN,01/03/2017, 8703236900,2014,BMW,328I,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,52272.14,6272.66,;;
ALEMANIA REP. FED.,EL CARMEN,10/02/2017, 8703237900,2006,BMW,325i,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,22222.65,2666.72,;;
ESTADOS UNIDOS,PUERTO BARRIOS,13/02/2017, 8703236900,2013,BMW,X3 XDRIVE 28I AWD,2000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,80400.97,9648.12,;;
ALEMANIA REP. FED.,TECUN UMAN,01/03/2017, 8703237900,2008,BMW,328I,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,20263.38,2431.61,;;
ESTADOS UNIDOS,PUERTO BARRIOS,03/03/2017, 8703237900,2003,BMW,Z4 CONVERTIBLE 2.5I,2500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,2,2,0,15949.75,1913.97,;;
ALEMANIA REP. FED.,TECUN UMAN,01/03/2017, 8703237900,2009,BMW,328I,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,20263.38,2431.61,;;
ALEMANIA REP. FED.,PUERTO BARRIOS,28/02/2017, 8703236900,2012,BMW,328i,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,31498.9,3779.87,;;
ALEMANIA REP. FED.,PUERTO BARRIOS,01/03/2017, 8703237900,2006,BMW,325i,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,14317,1718.04,;;
ESTADOS UNIDOS,TECUN UMAN,28/02/2017, 8703237900,2003,BMW,Z4,2500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,2,2,0,13554.16,1626.5,;;
ALEMANIA REP. FED.,PUERTO BARRIOS,23/02/2017, 8703237900,2006,BMW,X3,3000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,15931.14,1911.74,;;
ALEMANIA REP. FED.,SANTO TOMAS DE CASTILLA,24/02/2017, 8703237900,2006,BMW,325I,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,12336.82,1480.42,;;
ALEMANIA REP. FED.,EL CARMEN,25/02/2017, 8703237900,2011,BMW,328i,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,20240.33,2428.84,;;
ALEMANIA REP. FED.,PUERTO BARRIOS,20/02/2017, 8703237900,2003,BMW,330I,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,9617.57,1154.11,;;
ALEMANIA REP. FED.,PUERTO BARRIOS,21/02/2017, 8703237900,2004,BMW,X3 3.0I AWD,3000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,15037.99,1804.56,;;
ESTADOS UNIDOS,PUERTO BARRIOS,21/02/2017, 8703237900,2004,BMW,X5 3.0I,3000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,14558.37,1747,;;
ALEMANIA REP. FED.,EL CARMEN,23/02/2017, 8703237900,2007,BMW,X3 3.0 Si 4X4,3000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,21948.59,2633.83,;;
ALEMANIA REP. FED.,TECUN UMAN,27/02/2017, 8703237900,2007,BMW,X3 3.0 Si 4WD,3000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,27836.4,3340.37,;;
ALEMANIA REP. FED.,SANTO TOMAS DE CASTILLA,02/03/2017, 8703237900,2007,BMW,328I,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,13082.61,1569.91,;;
ALEMANIA REP. FED.,EL CARMEN,03/03/2017, 8703237900,2004,BMW,525i,2500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,21236.83,2548.42,;;
ALEMANIA REP. FED.,PUERTO BARRIOS,03/03/2017, 8703237900,2008,BMW,335xi,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,4,2,0,44007.44,5280.89,;;
ALEMANIA REP. FED.,EL CARMEN,04/03/2017, 8703237900,2006,BMW,X3 3.0i 4X4,3000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,22696.86,2723.62,;;
ALEMANIA REP. FED.,PUERTO BARRIOS,07/03/2017, 8703237900,2007,BMW,X3 3.0SI AWD,3000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,28271.44,3392.57,;;
ALEMANIA REP. FED.,PUERTO BARRIOS,07/03/2017, 8703237900,2007,BMW,328I,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,17185.61,2062.27,;;
ALEMANIA REP. FED.,PUERTO BARRIOS,07/03/2017, 8703237900,2005,BMW,X3 3.0I 4X4,3000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,16101.37,1932.16,;;
ALEMANIA REP. FED.,SANTO TOMAS DE CASTILLA,07/03/2017, 8703237900,2008,BMW,328 Xi,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,4,2,0,32881.32,3945.76,;;
ALEMANIA REP. FED.,PUERTO BARRIOS,28/02/2017, 8703237900,2006,BMW,325XI,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,12622.24,1514.67,;;
ALEMANIA REP. FED.,PUERTO BARRIOS,01/03/2017, 8703237900,2008,BMW,325XI,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,4,2,0,43238.36,5188.6,;;
ESTADOS UNIDOS,EL CARMEN,02/03/2017, 8703237900,2004,BMW,X5 3.0i 4WD,3000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,17030.27,2043.63,;;
ALEMANIA REP. FED.,PUERTO BARRIOS,01/03/2017, 8703237900,2009,BMW,3 SERIES 328XI,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,2,0,28284.45,3394.13,;;
ALEMANIA REP. FED.,PUERTO BARRIOS,16/02/2017, 8703237900,2005,BMW,3 SERIES 325I,2500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,12801.72,1536.21,;;
ALEMANIA REP. FED.,PUERTO BARRIOS,13/02/2017, 8703236900,1982,BMW,320i,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,2,0,11092.09,1331.05,;;
ALEMANIA REP. FED.,PUERTO BARRIOS,09/02/2017, 8703249000,2003,BMW,745LI,4400,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,13521.01,1622.52,;;
ALEMANIA REP. FED.,G8; CENTRALSA,08/02/2017, 8703237900,2000,BMW,323I,2500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,12107.9,1452.95,;
ALEMANIA REP. FED.,PUERTO BARRIOS,15/02/2017, 8703237900,2007,BMW,328i,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,20565.68,2467.88,;;
ALEMANIA REP. FED.,TECUN UMAN,16/02/2017, 8703237900,2005,BMW,X3 2.5i AWD,2500,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,18135.76,2176.29,;;
ALEMANIA REP. FED.,TECUN UMAN,21/02/2017, 8703237900,2006,BMW,325I,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,15074.89,1808.99,;;
ALEMANIA REP. FED.,PUERTO QUETZAL,22/02/2017, 8703339000,2000,BMW,330CI,2970,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,2,0,36857.5,4422.9,;;
ALEMANIA REP. FED.,EXPRESS AEREO,28/02/2017, 8711509000,2015,BMW,R1200GS,1200,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,56651.11,6798.13,;;
ALEMANIA REP. FED.,TECUN UMAN,16/02/2017, 8703237900,2006,BMW,X3 AWD,3000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,19113.67,2293.64,;;
ALEMANIA REP. FED.,PUERTO BARRIOS,21/02/2017, 8703237900,2010,BMW,328I XDRIVE,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,18557.68,2226.92,;;
ALEMANIA REP. FED.,PUERTO BARRIOS,11/02/2017, 8703237900,2007,BMW,335I,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,4,2,0,21475.17,2577.02,;;
ALEMANIA REP. FED.,G4; ALSERSA,24/02/2017, 8703237900,2006,BMW,325CI,2500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,4,2,0,23242.34,2789.08,;
ESTADOS UNIDOS,PUERTO BARRIOS,16/02/2017, 8703237900,2002,BMW,X5 3.0I,3000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,17206.05,2064.73,;;
ALEMANIA REP. FED.,PUERTO BARRIOS,21/02/2017, 8703237900,2004,BMW,X3 4WD,2500,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,26785.04,3214.2,;;
ALEMANIA REP. FED.,TECUN UMAN,24/02/2017, 8703237900,2005,BMW,X3 3.0i AWD,3000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,27629.19,3315.5,;;
ALEMANIA REP. FED.,PUERTO BARRIOS,28/02/2017, 8703237900,2004,BMW,325i,2500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,8406.08,1008.73,;;
ALEMANIA REP. FED.,EL CARMEN,28/02/2017, 8703237900,2006,BMW,X3 3.0i,3000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,14561.71,1747.41,;;
ESTADOS UNIDOS,SANTO TOMAS DE CASTILLA,24/02/2017, 8703237900,2006,BMW,X5 4WD,3000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,26158.77,3139.05,;;
ALEMANIA REP. FED.,TECUN UMAN,01/03/2017, 8703237900,2009,BMW,328I,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,19342.31,2321.08,;;
ALEMANIA REP. FED.,PUERTO BARRIOS,28/02/2017, 8703237900,2004,BMW,325I,2500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,12747.51,1529.7,;;
ALEMANIA REP. FED.,TECUN UMAN,26/02/2017, 8703237900,2007,BMW,328i,3000,LIVIANO,CAMIONETILLA,OCASIONAL,GASOLINA,5,4,0,17703.86,2124.46,;;
ALEMANIA REP. FED.,SANTO TOMAS DE CASTILLA,02/03/2017, 8703237900,2006,BMW,325I,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,16173.38,1940.81,;;
ESTADOS UNIDOS,G4; ALSERSA,02/03/2017, 8703237900,2014,BMW,X3 XDRIVE35I,3000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,59302.38,7116.29,;
ALEMANIA REP. FED.,G8; CENTRALSA,08/02/2017, 8703237900,2007,BMW,X3,3000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,30510.77,3661.29,;
ALEMANIA REP. FED.,EL CARMEN,14/02/2017, 8703237900,2004,BMW,325 Ci CONVERTIBLE,2500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,2,0,24368.43,2924.21,;;
ALEMANIA REP. FED.,PUERTO BARRIOS,02/03/2017, 8703237900,2008,BMW,328XI,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,17436.1,2092.33,;;
ESTADOS UNIDOS,PUERTO BARRIOS,14/02/2017, 8703237900,2004,BMW,325XI,2500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,25729.65,3087.56,;;
ESTADOS UNIDOS,PUERTO QUETZAL,07/03/2017, 8703236900,2014,BMW,X3 XDRIVE28i,2000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,95210.99,11425.32,;;
ALEMANIA REP. FED.,SANTO TOMAS DE CASTILLA,07/03/2017, 8703237900,2007,BMW,328XI,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,15105.64,1812.68,;;
ALEMANIA REP. FED.,EL CARMEN,12/02/2017, 8711409000,1993,BMW,K75,800,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,9428.85,1131.46,;;
ALEMANIA REP. FED.,PUERTO BARRIOS,11/02/2017, 8703237900,2009,BMW,335D,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,39544.65,4745.36,;;
ALEMANIA REP. FED.,SANTO TOMAS DE CASTILLA,15/02/2017, 8703237900,2006,BMW,325I,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,19156.56,2298.79,;;
ALEMANIA REP. FED.,G8; CENTRALSA,24/02/2017, 8703249000,2007,BMW,750I,4800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,48817.21,5858.07,;
ALEMANIA REP. FED.,PUERTO BARRIOS,22/02/2017, 8703237900,2006,BMW,325i,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,13754.08,1650.49,;;
ALEMANIA REP. FED.,SANTO TOMAS DE CASTILLA,14/02/2017, 8703237900,2006,BMW,X3 3.0I 4X4,3000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,15347.25,1841.67,;;
ALEMANIA REP. FED.,SANTO TOMAS DE CASTILLA,15/02/2017, 8703237900,2006,BMW,325i,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,15337.12,1840.45,;;
ALEMANIA REP. FED.,PUERTO BARRIOS,10/02/2017, 8703237900,2007,BMW,3-SERIES 328XI,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,15526.37,1863.16,;;
ALEMANIA REP. FED.,PUERTO BARRIOS,17/02/2017, 8703237900,2004,BMW,530I,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,15468.74,1856.25,;;
ALEMANIA REP. FED.,PUERTO BARRIOS,22/02/2017, 8703237900,2011,BMW,328I XDRIVE SA,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,40027.25,4803.27,;;
ALEMANIA REP. FED.,PUERTO BARRIOS,01/03/2017, 8703237900,2006,BMW,325I,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,16815,2017.8,;;
ALEMANIA REP. FED.,PUERTO BARRIOS,15/02/2017, 8703237900,2006,BMW,330i,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,12036.82,1444.42,;;
ALEMANIA REP. FED.,TECUN UMAN,17/02/2017, 8703237900,2005,BMW,X3 3.0I 4X4,3000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,17736.91,2128.43,;;
ALEMANIA REP. FED.,PUERTO BARRIOS,28/02/2017, 8703237900,2004,BMW,3 SERIES 325CI,2500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,4,2,0,8576.93,1029.23,;;
ALEMANIA REP. FED.,PUERTO BARRIOS,02/03/2017, 8703237900,2001,BMW,525i,2500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,8338.04,1000.56,;;
ALEMANIA REP. FED.,PUERTO BARRIOS,03/03/2017, 8703237900,2006,BMW,3-SERIES 325I,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,11282.07,1353.85,;;
ALEMANIA REP. FED.,PUERTO BARRIOS,08/02/2017, 8703237900,2004,BMW,X3 2.5I AWD,2500,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,21628.54,2595.42,;;
ESTADOS UNIDOS,PUERTO BARRIOS,06/03/2017, 8703237900,2003,BMW,Z4 2.5i,2500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,2,2,0,25056.51,3006.78,;;
ALEMANIA REP. FED.,PUERTO BARRIOS,10/02/2017, 8703237900,2008,BMW,328I,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,14559.69,1747.16,;;
ALEMANIA REP. FED.,PUERTO BARRIOS,27/02/2017, 8703237900,2006,BMW,325I,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,15503.08,1860.37,;;
ESTADOS UNIDOS,PUERTO BARRIOS,17/02/2017, 8703237900,2005,BMW,X5 3.0I,3000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,28149.12,3377.89,;;
ALEMANIA REP. FED.,PUERTO BARRIOS,28/02/2017, 8703237900,2009,BMW,328i XDRIVE,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,16054.66,1926.56,;;
ALEMANIA REP. FED.,EL CARMEN,14/02/2017, 8703237900,2008,BMW,335 Xi,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,29569.01,3548.28,;;
ALEMANIA REP. FED.,PUERTO BARRIOS,24/02/2017, 8703237900,2006,BMW,X3 3.0I 4X4,3000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,19321.32,2318.56,;;
ALEMANIA REP. FED.,EL CARMEN,17/02/2017, 8703237900,2006,BMW,X3 3.0i AWD,3000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,24194.34,2903.32,;;
ALEMANIA REP. FED.,PUERTO BARRIOS,27/02/2017, 8703237900,2007,BMW,X3 SI 4X4,3000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,31145.88,3737.51,;;
ALEMANIA REP. FED.,EXPRESS AEREO,16/02/2017, 8703236900,1998,BMW,Z3 ROADSTER,1895,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,2,2,0,56532.55,6783.91,;;
ALEMANIA REP. FED.,PUERTO QUETZAL,13/02/2017, 8703237900,2004,BMW,X3 3.0I,3000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,25955.87,3114.7,;;
ALEMANIA REP. FED.,PUERTO BARRIOS,02/03/2017, 8703237900,2006,BMW,325I,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,16999.38,2039.93,;;
ALEMANIA REP. FED.,PUERTO BARRIOS,13/02/2017, 8703237900,2006,BMW,325XI,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,17942,2153.04,;;
ALEMANIA REP. FED.,TECUN UMAN,21/02/2017, 8703237900,2001,BMW,325I,2500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,10795.18,1295.42,;;
ALEMANIA REP. FED.,TECUN UMAN,16/02/2017, 8703237900,2006,BMW,325i,2996,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,16105.86,1932.7,;;
ALEMANIA REP. FED.,PUERTO BARRIOS,01/03/2017, 8703237900,2011,BMW,328I,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,52095.3,6251.44,;;
ALEMANIA REP. FED.,PUERTO BARRIOS,06/03/2017, 8703237900,2005,BMW,X3 4WD,2500,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,19762.05,2371.45,;;
ALEMANIA REP. FED.,EL CARMEN,06/03/2017, 8703237900,2006,BMW,325Xi AWD,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,21111.48,2533.38,;;
ALEMANIA REP. FED.,PUERTO BARRIOS,23/02/2017, 8703237900,2011,BMW,3-SERIES 328I,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,27554.67,3306.56,;;
ALEMANIA REP. FED.,PUERTO BARRIOS,23/02/2017, 8703237900,2006,BMW,X3 4X4,3000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,16299.41,1955.93,;;
ALEMANIA REP. FED.,PUERTO BARRIOS,22/02/2017, 8703237900,2003,BMW,325I,2500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,10010.5,1201.26,;;
JAPON,PUERTO QUETZAL,16/02/2017, 8703236900,2005,BMW,BMW,1600,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,18743.25,2249.19,;;
ALEMANIA REP. FED.,PUERTO BARRIOS,15/02/2017, 8703237900,2009,BMW,3 SERIES 328I,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,36933.67,4432.04,;;
ALEMANIA REP. FED.,PUERTO BARRIOS,11/02/2017, 8703237900,2006,BMW,X3,3000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,21304.14,2556.5,;;
ALEMANIA REP. FED.,PUERTO BARRIOS,25/02/2017, 8703237900,2005,BMW,325CI CONVERTIBLE,2500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,4,2,0,13733.72,1648.05,;;
ALEMANIA REP. FED.,PUERTO BARRIOS,08/02/2017, 8703237900,2011,BMW,328I,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,21777.29,2613.27,;;
ALEMANIA REP. FED.,PUERTO BARRIOS,23/02/2017, 8703236900,1981,BMW,320I,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,4,2,0,8065,967.8,;;
ESTADOS UNIDOS,TECUN UMAN,11/02/2017, 8703249000,2003,BMW,X5  4.4i  AWD,4400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,25133.68,3016.04,;;
ALEMANIA REP. FED.,PUERTO BARRIOS,11/02/2017, 8703237900,2006,BMW,X3 4X4,3000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,27513.2,3301.58,;;
ALEMANIA REP. FED.,PUERTO BARRIOS,13/02/2017, 8703326900,2017,BMW,M4,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,4,2,0,552805.24,66336.63,;;
ALEMANIA REP. FED.,PUERTO BARRIOS,13/02/2017, 8703237900,2011,BMW,328I XDRIVE,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,23573.49,2828.82,;;
ESTADOS UNIDOS,PUERTO BARRIOS,28/02/2017, 8703237900,2008,BMW,328XI,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,19629.68,2355.56,;;
ALEMANIA REP. FED.,PUERTO BARRIOS,01/03/2017, 8703237900,2007,BMW,328i,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,25318.38,3038.21,;;
ALEMANIA REP. FED.,PUERTO BARRIOS,02/03/2017, 8703237900,2006,BMW,X3,3000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,17589.38,2110.73,;;
ESTADOS UNIDOS,PUERTO BARRIOS,01/03/2017, 8703237900,2006,BMW,X5 3.0I 4X4,3000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,27355.41,3282.65,;;
ALEMANIA REP. FED.,PUERTO BARRIOS,01/03/2017, 8703237900,2003,BMW,3-SERIES 325I,2500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,7028.38,843.41,;;
ALEMANIA REP. FED.,G4; ALSERSA,02/03/2017, 8703236900,2015,BMW,428I,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,124225.54,14907.06,;
