CHINA,PUERTO QUETZAL,14/06/2016, 87112090,2016,HONDA,WAVE 110,110,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,305070.15,36608.42,;
CHINA,PUERTO QUETZAL,14/06/2016, 87112090,2016,HONDA,WAVE 110,110,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,305070.15,36608.42,;
CHINA,PUERTO QUETZAL,14/06/2016, 87112090,2016,HONDA,WAVE 110,110,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,305070.15,36608.42,;
CHINA,PUERTO QUETZAL,14/06/2016, 87112090,2016,HONDA,WAVE 110,110,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,305070.15,36608.42,;
CHINA,PUERTO QUETZAL,14/06/2016, 87112090,2016,HONDA,WAVE 110,110,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,305070.15,36608.42,;
CHINA,PUERTO QUETZAL,14/06/2016, 87112090,2016,HONDA,WAVE 110,110,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,305070.15,36608.42,;
JAPON,TECUN UMAN,13/06/2016, 87115090,2003,HONDA,VTR1000F,1000,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,19749.22,2369.91,;
REINO UNIDO,PUERTO BARRIOS,06/07/2016, 87032379,2004,HONDA,CR-V EX 4WD,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,16697.28,2003.67,;
CANADA,SANTO TOMAS DE CASTILLA,10/06/2016, 87032369,2011,HONDA,CIVIC EX-L,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,2,0,26057.6,3126.91,;
JAPON,PUERTO BARRIOS,07/07/2016, 87032269,2011,HONDA,FIT SPORT,1500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,21555.03,2586.6,;
CANADA,PUERTO BARRIOS,11/06/2016, 87032369,2003,HONDA,CIVIC EX,1700,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,11135.79,1336.29,;
ESTADOS UNIDOS,TECUN UMAN,21/06/2016, 87032379,2015,HONDA,CR-V EX 4X2,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,76914.43,9229.73,;
CANADA,PUERTO BARRIOS,30/06/2016, 87032369,2003,HONDA,CIVIC LX,1700,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,9775.87,1173.1,;
JAPON,EL CARMEN,01/07/2016, 87112090,2012,HONDA,CRF100F,100,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,7227.27,867.27,;
REINO UNIDO,PUERTO BARRIOS,15/06/2016, 87032379,2005,HONDA,CR-V REALTIME 4WD,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,17092.5,2051.1,;
CANADA,PUERTO BARRIOS,15/06/2016, 87032379,2013,HONDA,CR-V LX 4X4,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,36818.15,4418.18,;
CANADA,PUERTO BARRIOS,14/06/2016, 87043151,2006,HONDA,RIDGELINE 4WD,3500,LIVIANO,PICK UP,OCASIONAL,GASOLINA,5,4,0,29607.19,3552.86,;
MEXICO,PUERTO BARRIOS,15/06/2016, 87032379,2011,HONDA,CR-V 4WD,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,24514.07,2941.69,;
ESTADOS UNIDOS,PUERTO BARRIOS,15/06/2016, 87032379,2013,HONDA,CR-V AWD,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,53656.97,6438.84,;
CANADA,PUERTO BARRIOS,15/06/2016, 87032369,2005,HONDA,CIVIC VP,1700,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,8557.73,1026.93,;
BRASIL,EL CARMEN,14/06/2016, 87112090,2007,HONDA,CRF150F,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,6381.68,765.8,;
ESTADOS UNIDOS,PUERTO BARRIOS,18/06/2016, 87032369,2007,HONDA,CIVIC LX,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,12089.85,1450.78,;
CANADA,PUERTO BARRIOS,18/06/2016, 87032369,2005,HONDA,CIVIC LX,1700,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,12471.71,1496.61,;
JAPON,TECUN UMAN,03/07/2016, 87032379,2004,HONDA,CR-V REALTIME 4WD,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,17856.24,2142.75,;
JAPON,PUERTO BARRIOS,17/06/2016, 87032369,2000,HONDA,CR-V REALTIME 4WD,2000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,10180.52,1221.66,;
CANADA,PUERTO BARRIOS,20/06/2016, 87032369,2012,HONDA,CIVIC,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,29642.82,3557.14,;
INDIA,PUERTO QUETZAL,06/07/2016, 87112090,2016,HONDA,UNICORN 160,160,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,386956.51,46434.78,;
INDIA,PUERTO QUETZAL,06/07/2016, 87112090,2016,HONDA,UNICORN 160,160,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,386956.51,46434.78,;
INDIA,PUERTO QUETZAL,06/07/2016, 87112090,2016,HONDA,UNICORN 160,160,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,386956.51,46434.78,;
INDIA,PUERTO QUETZAL,06/07/2016, 87112090,2016,HONDA,UNICORN 160,160,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,386956.51,46434.78,;
INDIA,PUERTO QUETZAL,06/07/2016, 87112090,2016,HONDA,UNICORN 160,160,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,386956.51,46434.78,;
INDIA,PUERTO QUETZAL,06/07/2016, 87112090,2016,HONDA,UNICORN 160,160,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,386956.51,46434.78,;
INDIA,PUERTO QUETZAL,06/07/2016, 87112090,2016,HONDA,UNICORN 160,160,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,386956.51,46434.78,;
INDIA,PUERTO QUETZAL,06/07/2016, 87112090,2016,HONDA,UNICORN 160,160,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,386956.51,46434.78,;
INDIA,PUERTO QUETZAL,06/07/2016, 87112090,2016,HONDA,UNICORN 160,160,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,386956.51,46434.78,;
INDIA,PUERTO QUETZAL,06/07/2016, 87112090,2016,HONDA,UNICORN 160,160,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,386956.51,46434.78,;
INDIA,PUERTO QUETZAL,06/07/2016, 87112090,2016,HONDA,UNICORN 160,160,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,386956.51,46434.78,;
INDIA,PUERTO QUETZAL,06/07/2016, 87112090,2016,HONDA,UNICORN 160,160,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,386956.51,46434.78,;
INDIA,PUERTO QUETZAL,06/07/2016, 87112090,2016,HONDA,UNICORN 160,160,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,386956.51,46434.78,;
INDIA,PUERTO QUETZAL,06/07/2016, 87112090,2016,HONDA,UNICORN 160,160,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,386956.51,46434.78,;
CANADA,PUERTO BARRIOS,28/06/2016, 87032369,2001,HONDA,CIVIC LX,1700,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,10105.21,1212.63,;
JAPON,PUERTO BARRIOS,22/06/2016, 87032269,2013,HONDA,FIT,1500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,22494.42,2699.33,;
JAPON,TECUN UMAN,22/06/2016, 87032379,2003,HONDA,CR-V REALTIME 4WD,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,16962.38,2035.49,;
JAPON,EL CARMEN,27/06/2016, 87032369,1999,HONDA,CR-V 4X4 EX,2000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,15898.69,1907.84,;
JAPON,EL CARMEN,27/06/2016, 87032379,2004,HONDA,CR-V 4X2 LX,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,18183.91,2182.07,;
JAPON,EL CARMEN,04/07/2016, 87032379,2005,HONDA,CR-V 4WD EX,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,22377.58,2685.31,;
JAPON,SANTO TOMAS DE CASTILLA,06/07/2016, 87032369,2000,HONDA,CR-V LX 4WD,2000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,15911.26,1909.35,;
JAPON,PUERTO BARRIOS,10/06/2016, 87032269,2008,HONDA,FIT,1500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,14178.4,1701.41,;
CANADA,PUERTO BARRIOS,07/07/2016, 87032369,2012,HONDA,CIVIC LX,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,31512.31,3781.48,;
REINO UNIDO,PUERTO BARRIOS,06/07/2016, 87032379,2003,HONDA,CR-V EX 4WD,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,18383.8,2206.06,;
CANADA,PUERTO BARRIOS,08/06/2016, 87032369,2007,HONDA,CIVIC,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,2,0,11151.22,1338.15,;
JAPON,TECUN UMAN,10/06/2016, 87032379,2004,HONDA,CR-V LX 2WD,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,15006.11,1800.73,;
INDIA,PUERTO QUETZAL,06/07/2016, 87112090,2016,HONDA,UNICORN 160,160,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,386956.51,46434.78,;
BRASIL,EL CARMEN,06/07/2016, 87112090,2009,HONDA,CRF150F,149,LIVIANO,MOTO,OCASIONAL,GASOLINA,1,0,0,8989.67,1078.76,;
CHINA,PUERTO BARRIOS,21/06/2016, 87032269,2015,HONDA,FIT LX,1500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,22112.9,2653.55,;
CANADA,PUERTO BARRIOS,14/06/2016, 87032369,2009,HONDA,CIVIC EX,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,16205.86,1944.7,;
ESTADOS UNIDOS,PUERTO BARRIOS,13/06/2016, 87032369,2014,HONDA,CIVIC,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,28860.7,3463.28,;
JAPON,EL CARMEN,20/06/2016, 87032379,2004,HONDA,CR-V EX 4X4,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,14909.2,1789.1,;
CANADA,TECUN UMAN,11/06/2016, 87032369,2007,HONDA,CIVIC LX,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,2,0,21827.07,2619.25,;
JAPON,EL CARMEN,21/06/2016, 87113090,2002,HONDA,CRF450R,450,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,17994.39,2159.33,;
CANADA,PUERTO BARRIOS,09/06/2016, 87032369,2005,HONDA,CIVIC LX,1700,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,15249.64,1829.96,;
INDIA,PUERTO QUETZAL,06/07/2016, 87112090,2016,HONDA,UNICORN 160,160,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,386956.51,46434.78,;
INDIA,PUERTO QUETZAL,06/07/2016, 87112090,2016,HONDA,UNICORN 160,160,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,386956.51,46434.78,;
INDIA,PUERTO QUETZAL,06/07/2016, 87112090,2016,HONDA,UNICORN 160,160,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,386956.51,46434.78,;
INDIA,PUERTO QUETZAL,06/07/2016, 87112090,2016,HONDA,UNICORN 160,160,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,386956.51,46434.78,;
INDIA,PUERTO QUETZAL,06/07/2016, 87112090,2016,HONDA,UNICORN 160,160,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,386956.51,46434.78,;
INDIA,PUERTO QUETZAL,06/07/2016, 87112090,2016,HONDA,UNICORN 160,160,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,386956.51,46434.78,;
INDIA,PUERTO QUETZAL,06/07/2016, 87112090,2016,HONDA,UNICORN 160,160,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,386956.51,46434.78,;
INDIA,PUERTO QUETZAL,06/07/2016, 87112090,2016,HONDA,UNICORN 160,160,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,386956.51,46434.78,;
INDIA,PUERTO QUETZAL,06/07/2016, 87112090,2016,HONDA,UNICORN 160,160,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,386956.51,46434.78,;
INDIA,PUERTO QUETZAL,06/07/2016, 87112090,2016,HONDA,UNICORN 160,160,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,386956.51,46434.78,;
INDIA,PUERTO QUETZAL,06/07/2016, 87112090,2016,HONDA,UNICORN 160,160,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,386956.51,46434.78,;
INDIA,PUERTO QUETZAL,06/07/2016, 87112090,2016,HONDA,UNICORN 160,160,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,386956.51,46434.78,;
INDIA,PUERTO QUETZAL,06/07/2016, 87112090,2016,HONDA,UNICORN 160,160,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,386956.51,46434.78,;
INDIA,PUERTO QUETZAL,06/07/2016, 87112090,2016,HONDA,UNICORN 160,160,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,386956.51,46434.78,;
INDIA,PUERTO QUETZAL,06/07/2016, 87112090,2016,HONDA,UNICORN 160,160,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,386956.51,46434.78,;
INDIA,PUERTO QUETZAL,06/07/2016, 87112090,2016,HONDA,UNICORN 160,160,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,386956.51,46434.78,;
INDIA,PUERTO QUETZAL,06/07/2016, 87112090,2016,HONDA,UNICORN 160,160,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,386956.51,46434.78,;
INDIA,PUERTO QUETZAL,06/07/2016, 87112090,2016,HONDA,UNICORN 160,160,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,386956.51,46434.78,;
INDIA,PUERTO QUETZAL,06/07/2016, 87112090,2016,HONDA,UNICORN 160,160,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,386956.51,46434.78,;
INDIA,PUERTO QUETZAL,06/07/2016, 87112090,2016,HONDA,UNICORN 160,160,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,386956.51,46434.78,;
INDIA,PUERTO QUETZAL,06/07/2016, 87112090,2016,HONDA,UNICORN 160,160,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,386956.51,46434.78,;
INDIA,PUERTO QUETZAL,06/07/2016, 87112090,2016,HONDA,UNICORN 160,160,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,386956.51,46434.78,;
ESTADOS UNIDOS,PUERTO BARRIOS,28/06/2016, 87032369,2001,HONDA,CIVIC LX,1700,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,2,0,10235.05,1228.21,;
ESTADOS UNIDOS,SANTO TOMAS DE CASTILLA,29/06/2016, 87032379,2006,HONDA,Element EX-P 4X2,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,4,4,0,19534.68,2344.16,;
JAPON,SANTO TOMAS DE CASTILLA,29/06/2016, 87032379,2003,HONDA,CR-V LX 4X2,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,5,0,20183.8,2422.06,;
JAPON,SANTO TOMAS DE CASTILLA,29/06/2016, 87032269,2009,HONDA,Fit Sport,1500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,23200.29,2784.03,;
CANADA,PUERTO BARRIOS,08/06/2016, 87032369,2009,HONDA,CIVIC,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,16788.02,2014.56,;
REINO UNIDO,PUERTO BARRIOS,20/06/2016, 87032379,2004,HONDA,CR-V LX 4WD,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,16137.61,1936.51,;
JAPON,EL CARMEN,19/06/2016, 87114090,2003,HONDA,SHADOW SPIRIT VT750DC,750,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,10501.29,1260.15,;
REINO UNIDO,TECUN UMAN,27/06/2016, 87032379,2005,HONDA,CR-V LX 2WD,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,23975.26,2877.03,;
ESTADOS UNIDOS,EL CARMEN,29/06/2016, 87032379,2004,HONDA,ACCORD EX,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,2,0,25812.05,3097.45,;
ESTADOS UNIDOS,PUERTO QUETZAL,13/06/2016, 87032379,2007,HONDA,ACCORD,2400,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,75693.81,9083.26,;
CANADA,EL CARMEN,22/06/2016, 87032369,2002,HONDA,CIVIC LX,1700,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,21971.23,2636.55,;
ESTADOS UNIDOS,EL CARMEN,21/06/2016, 87032152,1996,HONDA,TRX300 FOURTRAX,300,,CUATRIMOTO,OCASIONAL,GASOLINA,2,0,0,15571.74,1868.61,;
ESTADOS UNIDOS,TECUN UMAN,27/06/2016, 87032369,2006,HONDA,CIVIC LX,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,14889.73,1786.77,;
ESTADOS UNIDOS,TECUN UMAN,20/06/2016, 87032369,2007,HONDA,CIVIC,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,24805.95,2976.71,;
CANADA,PUERTO BARRIOS,15/06/2016, 87032379,2014,HONDA,CR-V EX-L 4X2,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,65828.7,7899.44,;
JAPON,EL CARMEN,19/06/2016, 87032379,2002,HONDA,CR-V Realtime 4WD,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,21231.69,2547.8,;
REINO UNIDO,TECUN UMAN,20/06/2016, 87032379,2003,HONDA,CR-V LX 4WD,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,19237.68,2308.52,;
ESTADOS UNIDOS,PUERTO BARRIOS,21/06/2016, 87032369,2003,HONDA,CIVIC LX,1700,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,2,0,10534.92,1264.19,;
JAPON,PUERTO BARRIOS,24/06/2016, 87032379,2002,HONDA,CR-V REALTIME 4WD,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,17068.16,2048.18,;
CANADA,PUERTO BARRIOS,16/06/2016, 87032369,2006,HONDA,CIVIC SI,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,2,0,13630.5,1635.66,;
ESTADOS UNIDOS,EL CARMEN,30/06/2016, 87032369,2002,HONDA,CIVIC EX,1700,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,13861.88,1663.43,;
CANADA,PUERTO BARRIOS,02/07/2016, 87032369,2007,HONDA,CIVIC LX,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,16114.91,1933.79,;
JAPON,PUERTO BARRIOS,02/07/2016, 87032369,2000,HONDA,CR-V EX REALTIME 4WD,2000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,18788,2254.56,;
CANADA,TECUN UMAN,22/06/2016, 87032369,2002,HONDA,CIVIC LX,1700,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,11239.58,1348.75,;
CANADA,PUERTO BARRIOS,22/06/2016, 87032369,2007,HONDA,CIVIC EX,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,18351.11,2202.13,;
REINO UNIDO,PUERTO BARRIOS,22/06/2016, 87032379,2004,HONDA,CR-V EX 4WD,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,19152.3,2298.28,;
CANADA,PUERTO BARRIOS,23/06/2016, 87032369,2008,HONDA,CIVIC,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,27921.77,3350.61,;
CANADA,PUERTO BARRIOS,09/06/2016, 87032369,2004,HONDA,CIVIC VP,1700,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,13116.83,1574.02,;
JAPON,PUERTO BARRIOS,14/06/2016, 87032379,2005,HONDA,CR-V LX 4WD,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,13331.68,1599.8,;
CANADA,PUERTO BARRIOS,14/06/2016, 87032369,2007,HONDA,Civic DX-G,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,11945.02,1433.4,;
JAPON,PUERTO BARRIOS,18/06/2016, 87032269,2008,HONDA,FIT SPORT,1500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,12586.27,1510.35,;
INDIA,PUERTO QUETZAL,06/07/2016, 87112090,2016,HONDA,UNICORN 160,160,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,386956.51,46434.78,;
INDIA,PUERTO QUETZAL,06/07/2016, 87112090,2016,HONDA,UNICORN 160,160,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,386956.51,46434.78,;
INDIA,PUERTO QUETZAL,06/07/2016, 87112090,2016,HONDA,UNICORN 160,160,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,386956.51,46434.78,;
INDIA,PUERTO QUETZAL,06/07/2016, 87112090,2016,HONDA,UNICORN 160,160,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,386956.51,46434.78,;
INDIA,PUERTO QUETZAL,06/07/2016, 87112090,2016,HONDA,UNICORN 160,160,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,386956.51,46434.78,;
INDIA,PUERTO QUETZAL,06/07/2016, 87112090,2016,HONDA,UNICORN 160,160,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,386956.51,46434.78,;
INDIA,PUERTO QUETZAL,06/07/2016, 87112090,2016,HONDA,UNICORN 160,160,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,386956.51,46434.78,;
INDIA,PUERTO QUETZAL,06/07/2016, 87112090,2016,HONDA,UNICORN 160,160,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,386956.51,46434.78,;
INDIA,PUERTO QUETZAL,06/07/2016, 87112090,2016,HONDA,UNICORN 160,160,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,386956.51,46434.78,;
INDIA,PUERTO QUETZAL,06/07/2016, 87112090,2016,HONDA,UNICORN 160,160,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,386956.51,46434.78,;
INDIA,PUERTO QUETZAL,06/07/2016, 87112090,2016,HONDA,UNICORN 160,160,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,386956.51,46434.78,;
BRASIL,EL CARMEN,11/06/2016, 87112090,2004,HONDA,CRF230F,230,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,11951.62,1434.19,;
ESTADOS UNIDOS,PUERTO BARRIOS,05/07/2016, 87032369,2002,HONDA,CIVIC LX,1700,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,10446.05,1253.53,;
ESTADOS UNIDOS,EL CARMEN,09/06/2016, 87115090,1996,HONDA,VT1100C SHADOW,1100,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,18325.58,2199.07,;
REINO UNIDO,PUERTO BARRIOS,07/07/2016, 87032379,2006,HONDA,CR-V EX 4X4,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,20013.75,2401.65,;
JAPON,PUERTO QUETZAL,07/07/2016, 87032369,1999,HONDA,S2000,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,2,2,0,18959.58,2275.15,;
JAPON,PUERTO QUETZAL,07/07/2016, 87032369,2002,HONDA,INTEGRA,1990,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,2,2,0,19092.27,2291.07,;
JAPON,PUERTO BARRIOS,27/06/2016, 87032379,2002,HONDA,CR-V EX 4X4,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,18627.05,2235.25,;
JAPON,EL CARMEN,07/07/2016, 87032269,2013,HONDA,FIT,1500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,23828.8,2859.46,;
CANADA,PUERTO BARRIOS,06/07/2016, 87032369,2005,HONDA,CIVIC LX,1700,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,10592.24,1271.07,;
ESTADOS UNIDOS,EL CARMEN,09/06/2016, 87032480,2004,HONDA,ODYSSEY EX,3500,LIVIANO,MICROBUS,OCASIONAL,GASOLINA,7,4,0,9893.52,1187.22,;
CANADA,PUERTO BARRIOS,17/06/2016, 87032369,2009,HONDA,CIVIC LX,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,2,0,11952.37,1434.28,;
JAPON,EL CARMEN,27/06/2016, 87032369,1998,HONDA,CR-V 2WD LX,2000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,15127.79,1815.33,;
BRASIL,EL CARMEN,19/06/2016, 87112090,2006,HONDA,CRF150F,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,5984.28,718.11,;
CANADA,TECUN UMAN,03/07/2016, 87043151,2006,HONDA,RIDGELINE RTS 4WD,3500,LIVIANO,PICK UP,OCASIONAL,GASOLINA,5,4,1,19574.66,2348.96,;
CANADA,PUERTO BARRIOS,18/06/2016, 87032369,2010,HONDA,CIVIC LX,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,19192.53,2303.1,;
ESTADOS UNIDOS,EL CARMEN,16/06/2016, 87032369,2004,HONDA,CIVIC VP,1700,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,2,0,23545.68,2825.48,;
JAPON,PUERTO BARRIOS,10/06/2016, 87032379,2005,HONDA,CR-V REALTIME 4WD,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,10369.39,1244.33,;
JAPON,TECUN UMAN,12/06/2016, 87032369,2008,HONDA,FIT SPORT,1500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,34717.92,4166.15,;
JAPON,EL CARMEN,23/06/2016, 87032379,2002,HONDA,CR-V 4WD EX,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,16644.3,1997.32,;
JAPON,EXPRESS AEREO,17/06/2016, 87111020,1993,HONDA,GYRO CANOPY 50 TA02,50,LIVIANO,TRIMOTO,OCASIONAL,GASOLINA,1,0,0,3872.18,464.66,;
