Pais_de_Proveniencia,Aduana de Ingreso, Fecha de la Poliza,Partida Arancelaria,Modelo del Vehiculo,Marca,Linea,Centimetros Cubicos,Distintivo,Tipo de Vehiculo,Tipo de Importador,Tipo Combustible,Asientos,Puertas,Tonelaje,Valor CIF,Impuesto,Impuesto;;
CANADA,TECUN UMAN,05/09/2016, 87032490,2002,ACURA,MDX 4X4,3500,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,26239.9,3148.79,;;
JAPON,EL CARMEN,04/09/2016, 87032369,2002,ACURA,RSX,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,2,0,10334.6,1240.15,;;
COREA DEL SUR,TECUN UMAN,23/08/2016, 87032369,2008,HYUNDAI,ACCENT GLS,1600,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,14005.43,1680.65,;;
ESTADOS UNIDOS,TECUN UMAN,23/08/2016, 87163900,1996,HYUNDAI,SINLINEA,0,PESADO,PORTA CONTENEDOR,OCASIONAL,OTROS,0,0,20,21234.04,2548.08,;;
COREA DEL SUR,G1; INTEGRADA,07/09/2016, 87032379,2006,HYUNDAI,TUCSON,2700,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,16985.03,2038.2,;
COREA DEL SUR,PUERTO BARRIOS,31/08/2016, 87032369,2014,HYUNDAI,ELANTRA GT,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,24094.71,2891.37,;;
COREA DEL SUR,PUERTO QUETZAL,01/09/2016, 87021050,2004,HYUNDAI,STAREX GX,2476,LIVIANO,PANEL,OCASIONAL,DIESEL,5,3,0,23135.45,2776.25,;;
COREA DEL SUR,PUERTO BARRIOS,02/09/2016, 87032369,2012,HYUNDAI,VELOSTER,1600,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,4,3,0,12138.15,1456.58,;;
COREA DEL SUR,PUERTO QUETZAL,01/09/2016, 87021070,2001,HYUNDAI,COUNTY,3298,PESADO,BUS,OCASIONAL,DIESEL,25,2,0,45034.95,5404.19,;;
COREA DEL SUR,TECUN UMAN,01/09/2016, 87032369,2005,HYUNDAI,ELANTRA,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,16455.95,1974.71,;;
COREA DEL SUR,TECUN UMAN,15/08/2016, 87032369,2012,HYUNDAI,VELOSTER,1600,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,3,0,23117.86,2774.14,;;
COREA DEL SUR,PUERTO QUETZAL,07/09/2016, 87042151,2005,HYUNDAI,PORTER II,2476,PESADO,CAMION,OCASIONAL,DIESEL,3,2,1.7,26456.98,3174.84,;;
COREA DEL SUR,EL CARMEN,07/09/2016, 87032369,2011,HYUNDAI,ACCENT GLS,1600,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,14170.69,1700.48,;;
COREA DEL SUR,PUERTO QUETZAL,31/08/2016, 87033269,2003,HYUNDAI,SANTA FE,2000,LIVIANO,CAMIONETA,OCASIONAL,DIESEL,5,5,0,22531.2,2703.74,;;
ESTADOS UNIDOS,TECUN UMAN,02/09/2016, 87032369,2013,HYUNDAI,ELANTRA LIMITED,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,31690.24,3802.83,;;
COREA DEL SUR,TECUN UMAN,02/09/2016, 87032369,2007,HYUNDAI,TUCSON GLS 2WD,2000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,13314.28,1597.71,;;
COREA DEL SUR,PUERTO BARRIOS,02/09/2016, 87032369,2001,HYUNDAI,TIBURON COUPE,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,4,2,0,10583.53,1270.02,;;
COREA DEL SUR,PUERTO QUETZAL,12/08/2016, 87021070,2002,HYUNDAI,GRACE,2476,PESADO,MICROBUS,OCASIONAL,DIESEL,15,3,0,31437.1,3772.45,;;
COREA DEL SUR,PUERTO QUETZAL,12/08/2016, 87021070,2002,HYUNDAI,GRACE,2476,PESADO,MICROBUS,OCASIONAL,DIESEL,15,3,0,31437.1,3772.45,;;
COREA DEL SUR,PUERTO QUETZAL,12/08/2016, 87021070,2002,HYUNDAI,GRACE,2476,PESADO,MICROBUS,OCASIONAL,DIESEL,15,3,0,31437.1,3772.45,;;
COREA DEL SUR,PUERTO QUETZAL,12/08/2016, 87021070,2002,HYUNDAI,GRACE,2476,PESADO,MICROBUS,OCASIONAL,DIESEL,15,3,0,31436.95,3772.43,;;
COREA DEL SUR,PUERTO BARRIOS,12/08/2016, 87032379,2005,HYUNDAI,TUCSON GLS 4WD,2700,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,12241.06,1468.93,;;
COREA DEL SUR,PUERTO QUETZAL,05/09/2016, 87032190,2012,HYUNDAI,TUCSON,2000,LIVIANO,CAMIONETA,OCASIONAL,DIESEL,5,5,0,79172.1,9500.65,;;
COREA DEL SUR,EL CARMEN,24/08/2016, 87032379,2006,HYUNDAI,TUCSON 4X2 GLS,2700,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,21513.22,2581.59,;;
COREA DEL SUR,PUERTO QUETZAL,02/09/2016, 87021070,2002,HYUNDAI,GRACE,2476,PESADO,MICROBUS,OCASIONAL,DIESEL,15,3,0,36435.11,4372.21,;;
COREA DEL SUR,PUERTO QUETZAL,05/09/2016, 87033380,2002,HYUNDAI,TERRACAN,2500,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,7,4,0,17191.66,2063,;;
COREA DEL SUR,G8; CENTRALSA,06/09/2016, 87032379,2005,HYUNDAI,TUCSON GLS,2700,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,15823.54,1898.82,;
ESTADOS UNIDOS,EL CARMEN,09/08/2016, 87032490,2007,HYUNDAI,SANTA FE LIMITED 4X2,3300,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,18993.74,2279.25,;;
COREA DEL SUR,PUERTO BARRIOS,08/08/2016, 87032369,2006,HYUNDAI,TUCSON GL 4X2,2000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,18470.55,2216.47,;;
COREA DEL SUR,TECUN UMAN,25/08/2016, 87032369,2012,HYUNDAI,ACCENT,1600,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,19603.41,2352.41,;;
COREA DEL SUR,TECUN UMAN,11/08/2016, 87032369,2014,HYUNDAI,VELOSTER TURBO,1600,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,4,3,0,17816.12,2137.93,;;
COREA DEL SUR,SANTO TOMAS DE CASTILLA,12/08/2016, 87032369,2013,HYUNDAI,ELANTRA,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,31509.35,3781.12,;;
COREA DEL SUR,PUERTO BARRIOS,18/08/2016, 87032379,2006,HYUNDAI,TUCSON GLS V6 4WD,2700,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,12415.68,1489.88,;;
COREA DEL SUR,TECUN UMAN,23/08/2016, 87032379,2005,HYUNDAI,SANTA FE GLS 2.7L 4WD,2700,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,9939.34,1192.72,;;
ESTADOS UNIDOS,TECUN UMAN,29/08/2016, 87032490,2007,HYUNDAI,SANTA FE 4X2 LIMITED,3300,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,25178.82,3021.46,;;
COREA DEL SUR,PUERTO BARRIOS,02/09/2016, 87032369,2013,HYUNDAI,ELANTRA GLS,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,27986.39,3358.37,;;
ESTADOS UNIDOS,PUERTO BARRIOS,10/08/2016, 87032369,2014,HYUNDAI,ELANTRA SE,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,37949.8,4553.98,;;
COREA DEL SUR,PUERTO BARRIOS,06/09/2016, 87032379,2004,HYUNDAI,SANTA FE GLS V6 4WD,2700,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,10332.81,1239.94,;;
COREA DEL SUR,PUERTO BARRIOS,07/09/2016, 87032369,2006,HYUNDAI,TUCSON 4X2,2000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,25213.27,3025.59,;;
COREA DEL SUR,PUERTO BARRIOS,31/08/2016, 87032369,2001,HYUNDAI,ACCENT GL,1600,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,6367.35,764.08,;;
COREA DEL SUR,PUERTO QUETZAL,12/08/2016, 87033269,2004,HYUNDAI,TUCSON,2000,LIVIANO,CAMIONETA AGRIC.,OCASIONAL,DIESEL,5,5,0,23552.83,2826.34,;;
MEXICO,TECUN UMAN,15/08/2016, 87163900,2004,HYUNDAI,CSS20-507,0,PESADO,PORTA CONTENEDOR,OCASIONAL,OTROS,0,0,20,36177.96,8393.29,;;
COREA DEL SUR,TECUN UMAN,09/08/2016, 87032369,2012,HYUNDAI,ACCENT,1600,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,18945.51,2273.46,;;
COREA DEL SUR,TECUN UMAN,07/09/2016, 87032369,2010,HYUNDAI,ACCENT,1600,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,19017.36,2282.08,;;
ESTADOS UNIDOS,PUERTO BARRIOS,07/09/2016, 87032379,2013,HYUNDAI,SANTA FE SPORT 4X2,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,45653.06,5478.37,;;
COREA DEL SUR,PUERTO QUETZAL,31/08/2016, 87032369,2013,HYUNDAI,ELANTRA GS COUPE,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,2,0,25724.46,3086.94,;;
COREA DEL SUR,PUERTO QUETZAL,05/09/2016, 87021070,2001,HYUNDAI,GRACE,2476,PESADO,MICROBUS,OCASIONAL,DIESEL,15,4,0,22461.28,2695.35,;;
COREA DEL SUR,PUERTO QUETZAL,26/08/2016, 87033279,2001,HYUNDAI,TERRACAN,2902,LIVIANO,CAMIONETA,OCASIONAL,DIESEL,7,5,0,11599.08,1391.89,;;
COREA DEL SUR,EL CARMEN,27/08/2016, 87032369,2007,HYUNDAI,TUCSON GLS 4X2,2000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,15636.16,1876.34,;;
COREA DEL SUR,PUERTO QUETZAL,12/08/2016, 87021070,2001,HYUNDAI,GRACE,2476,PESADO,MICROBUS,OCASIONAL,DIESEL,15,3,0,29008.04,3480.96,;;
COREA DEL SUR,PUERTO QUETZAL,12/08/2016, 87021070,2001,HYUNDAI,GRACE,2476,PESADO,MICROBUS,OCASIONAL,DIESEL,15,3,0,29008.04,3480.96,;;
COREA DEL SUR,PUERTO QUETZAL,12/08/2016, 87021070,2002,HYUNDAI,GRACE,2476,PESADO,MICROBUS,OCASIONAL,DIESEL,15,3,0,30008.26,3600.99,;;
COREA DEL SUR,PUERTO QUETZAL,12/08/2016, 87021070,2002,HYUNDAI,GRACE,2476,PESADO,MICROBUS,OCASIONAL,DIESEL,15,3,0,30008.26,3600.99,;;
COREA DEL SUR,PUERTO QUETZAL,12/08/2016, 87021070,2002,HYUNDAI,GRACE,2476,PESADO,MICROBUS,OCASIONAL,DIESEL,15,3,0,30008.26,3600.99,;;
COREA DEL SUR,PUERTO QUETZAL,12/08/2016, 87021070,2002,HYUNDAI,GRACE,2476,PESADO,MICROBUS,OCASIONAL,DIESEL,15,3,0,30008.26,3600.99,;;
COREA DEL SUR,PUERTO QUETZAL,12/08/2016, 87021070,2003,HYUNDAI,GRACE,2476,PESADO,MICROBUS,OCASIONAL,DIESEL,15,3,0,31008.56,3721.03,;;
COREA DEL SUR,PUERTO QUETZAL,12/08/2016, 87021070,2003,HYUNDAI,GRACE,2476,PESADO,MICROBUS,OCASIONAL,DIESEL,15,3,0,31008.56,3721.03,;;
COREA DEL SUR,PUERTO QUETZAL,12/08/2016, 87021070,2003,HYUNDAI,GRACE,2476,PESADO,MICROBUS,OCASIONAL,DIESEL,15,3,0,31008.56,3721.03,;;
ESTADOS UNIDOS,TECUN UMAN,09/08/2016, 87032369,2012,HYUNDAI,ELANTRA GLS,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,19789.88,2374.79,;;
COREA DEL SUR,PUERTO BARRIOS,29/08/2016, 87032379,2005,HYUNDAI,SANTA FE 4X2,2700,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,15909.57,1909.15,;;
COREA DEL SUR,TECUN UMAN,25/08/2016, 87032369,2007,HYUNDAI,ACCENT SE,1600,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,2,0,14805.45,1776.65,;;
COREA DEL SUR,SANTO TOMAS DE CASTILLA,12/08/2016, 87032379,2001,HYUNDAI,Santa Fe GLS 4X2,2700,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,11473.64,1376.84,;;
COREA DEL SUR,PUERTO BARRIOS,23/08/2016, 87032379,2005,HYUNDAI,TUCSON GLS  2WD,2700,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,13523.7,1622.84,;;
ESTADOS UNIDOS,G8; CENTRALSA,11/08/2016, 87032369,2013,HYUNDAI,ELANTRA,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,26606.32,3192.76,;
COREA DEL SUR,PUERTO BARRIOS,13/08/2016, 87032379,2006,HYUNDAI,TUCSON GLS 4WD,2700,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,14899.01,1787.88,;;
COREA DEL SUR,PUERTO BARRIOS,24/08/2016, 87032379,2011,HYUNDAI,TUCSON 4X2,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,23401.67,2808.2,;;
MEXICO,TECUN UMAN,06/09/2016, 87163900,1998,HYUNDAI,VI2530152JSR,0,PESADO,FURGON,OCASIONAL,OTROS,0,1,20,32573.66,3908.84,;;
ESTADOS UNIDOS,PUERTO BARRIOS,30/08/2016, 87032379,2010,HYUNDAI,SANTA FE GLS 2WD,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,17860.41,2143.25,;;
COREA DEL SUR,EL CARMEN,21/08/2016, 87032379,2007,HYUNDAI,TUCSON LIMITED 2WD,2700,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,14954.33,1794.52,;;
ESTADOS UNIDOS,TECUN UMAN,20/08/2016, 87032379,2008,HYUNDAI,SANTA FE GLS 4X2,2700,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,26764.34,3211.72,;;
COREA DEL SUR,PUERTO BARRIOS,22/08/2016, 87032379,2004,HYUNDAI,Santa Fe 4X2,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,11129.04,1335.48,;;
COREA DEL SUR,PUERTO QUETZAL,31/08/2016, 87033370,2003,HYUNDAI,TERRACAN EX290,2900,LIVIANO,CAMIONETA,OCASIONAL,DIESEL,5,4,0,21375.56,2565.07,;;
COREA DEL SUR,EL CARMEN,15/08/2016, 87032369,2009,HYUNDAI,ELANTRA TOURING H/B,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,12444.62,1493.35,;;
COREA DEL SUR,TECUN UMAN,31/08/2016, 87032379,2003,HYUNDAI,SANTA FE 4X2,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,17976.62,2157.19,;;
COREA DEL SUR,G4; ALSERSA,02/09/2016, 87032369,2012,HYUNDAI,ELANTRA GL,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,31141.84,3737.02,;
COREA DEL SUR,PUERTO BARRIOS,01/09/2016, 87032369,2013,HYUNDAI,ACCENT GLS,1600,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,29895.57,3587.47,;;
ESTADOS UNIDOS,TECUN UMAN,30/08/2016, 87032379,2007,HYUNDAI,SANTA FE GLS,2700,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,25228.02,3027.36,;;
COREA DEL SUR,G8; CENTRALSA,07/09/2016, 87032379,2002,HYUNDAI,SANTA FE,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,10955.91,1314.71,;
COREA DEL SUR,TECUN UMAN,26/08/2016, 87032379,2014,HYUNDAI,TUCSON GLS 2WD,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,42059,5047.08,;;
COREA DEL SUR,PUERTO BARRIOS,12/08/2016, 87032379,2005,HYUNDAI,TUCSON V6 2WD,2700,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,12737.62,1528.51,;;
COREA DEL SUR,PUERTO BARRIOS,05/09/2016, 87032369,2013,HYUNDAI,ELANTRA GT,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,18006,2160.72,;;
COREA DEL SUR,EL CARMEN,25/08/2016, 87032369,2008,HYUNDAI,TUCSON GLS 2WD,2000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,20313.51,2437.62,;;
ESTADOS UNIDOS,TECUN UMAN,10/08/2016, 87032369,2011,HYUNDAI,ELANTRA,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,28513.23,3421.59,;;
COREA DEL SUR,PUERTO BARRIOS,08/08/2016, 87032369,2007,HYUNDAI,TUCSON GLS 4WD,2000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,19925.58,2391.07,;;
ESTADOS UNIDOS,PUERTO BARRIOS,03/09/2016, 87032490,2007,HYUNDAI,SANTA FE LIMITED,3300,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,28703.02,3444.36,;;
COREA DEL SUR,G8; CENTRALSA,07/09/2016, 87032379,2005,HYUNDAI,SANTA FE GLS,2700,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,12278.7,1473.44,;
ESTADOS UNIDOS,PUERTO BARRIOS,19/08/2016, 87032490,2009,HYUNDAI,SANTA FE 4X2,3300,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,18730.53,2247.66,;;
COREA DEL SUR,PUERTO QUETZAL,01/09/2016, 87021070,2001,HYUNDAI,GRACE,2500,PESADO,MICROBUS,OCASIONAL,DIESEL,15,3,0,27121.36,3254.56,;;
COREA DEL SUR,EL CARMEN,04/09/2016, 87032379,2001,HYUNDAI,SANTA FE 2WD,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,14936.13,1792.34,;;
COREA DEL SUR,PUERTO QUETZAL,01/09/2016, 87033273,2002,HYUNDAI,TERRACAN JX250 4X4,2500,LIVIANO,CAMIONETA AGRIC.,OCASIONAL,DIESEL,7,4,0,22517.47,2702.1,;;
COREA DEL SUR,PUERTO QUETZAL,06/09/2016, 87021070,2002,HYUNDAI,GRACE TURBO DIESEL,2476,PESADO,MICROBUS,OCASIONAL,DIESEL,15,4,1,21206.4,2544.77,;;
ESTADOS UNIDOS,EL CARMEN,18/08/2016, 87032379,2011,HYUNDAI,SONATA LIMITED,2400,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,42196.8,5063.62,;;
ESTADOS UNIDOS,EL CARMEN,24/08/2016, 87032369,2014,HYUNDAI,ELANTRA SE,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,33841.02,4060.92,;;
COREA DEL SUR,TECUN UMAN,26/08/2016, 87032379,2013,HYUNDAI,TUCSON,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,40412.3,4849.48,;;
ESTADOS UNIDOS,EL CARMEN,27/08/2016, 87032379,2009,HYUNDAI,SANTA FE GLS 4X2,2700,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,23288.06,2794.57,;;
COREA DEL SUR,G8; CENTRALSA,19/08/2016, 87032369,2013,HYUNDAI,ELANTRA,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,16787.01,2014.44,;
COREA DEL SUR,PUERTO BARRIOS,19/08/2016, 87032379,2005,HYUNDAI,TUCSON GLS V6 4X2,2700,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,17060.58,2047.27,;;
CANADA,EXPRESS AEREO,06/09/2016, 87032269,2009,HYUNDAI,ELANTRA GLS,1600,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,71248.94,8549.87,;;
COREA DEL SUR,PUERTO QUETZAL,06/09/2016, 87021070,2000,HYUNDAI,GRACE TURBO DIESEL,2476,PESADO,MICROBUS,OCASIONAL,DIESEL,15,4,1,21206.4,2544.77,;;
COREA DEL SUR,PUERTO QUETZAL,06/09/2016, 87021070,2002,HYUNDAI,GRACE TURBO DIESEL,2476,PESADO,MICROBUS,OCASIONAL,DIESEL,15,4,1,21206.4,2544.77,;;
COREA DEL SUR,PUERTO QUETZAL,31/08/2016, 87033370,2005,HYUNDAI,TERRACAN JX290 4X4,2900,LIVIANO,CAMIONETA AGRIC.,OCASIONAL,DIESEL,7,4,0,26572.16,3188.66,;;
COREA DEL SUR,TECUN UMAN,05/09/2016, 87032379,2005,HYUNDAI,TUCSON GLS 2.7 V6 4WD,2700,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,15155.8,1818.7,;;
COREA DEL SUR,PUERTO QUETZAL,06/09/2016, 87042151,2005,HYUNDAI,PORTER II,2476,PESADO,CAMION,OCASIONAL,DIESEL,3,2,1.7,26466.1,3175.93,;;
COREA DEL SUR,SANTO TOMAS DE CASTILLA,26/08/2016, 87032379,2005,HYUNDAI,TUCSON GLS 4X4,2700,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,10612.95,1273.55,;;
COREA DEL SUR,TECUN UMAN,30/08/2016, 87032369,2007,HYUNDAI,ELANTRA LIMITED,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,21889.46,2626.74,;;
COREA DEL SUR,PUERTO QUETZAL,07/09/2016, 87042151,2006,HYUNDAI,PORTER II,2476,PESADO,CAMION,OCASIONAL,DIESEL,3,2,1.7,26456.98,3174.84,;;
COREA DEL SUR,TECUN UMAN,03/09/2016, 87032379,2007,HYUNDAI,SANTA FE GLS 2WD,2700,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,41262.95,4951.55,;;
ESTADOS UNIDOS,PUERTO BARRIOS,24/08/2016, 87032379,2007,HYUNDAI,SANTA FE GLS 2WD,2700,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,20569,2468.28,;;
ESTADOS UNIDOS,SANTO TOMAS DE CASTILLA,10/08/2016, 87032379,2016,HYUNDAI,SANTA FE SPORT 4X2,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,79969.69,9596.36,;;
COREA DEL SUR,PUERTO QUETZAL,17/08/2016, 87033279,2002,HYUNDAI,TERRACAN EX 250,2476,LIVIANO,CAMIONETA,OCASIONAL,DIESEL,7,4,0,22727.73,2727.33,;;
COREA DEL SUR,EL CARMEN,03/09/2016, 87032369,2011,HYUNDAI,ELANTRA GLS,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,27382.91,3285.95,;;
COREA DEL SUR,PUERTO BARRIOS,12/08/2016, 87032379,2012,HYUNDAI,TUCSON GLS 4X2,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,24078.61,2889.43,;;
COREA DEL SUR,PUERTO BARRIOS,13/08/2016, 87032379,2005,HYUNDAI,SANTA FE GLS,2700,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,8256.38,990.77,;;
COREA DEL SUR,PUERTO QUETZAL,13/08/2016, 87021070,2002,HYUNDAI,GRACE,2476,PESADO,MICROBUS,OCASIONAL,DIESEL,15,3,0,22389.8,2686.78,;;
COREA DEL SUR,EL CARMEN,14/08/2016, 87032369,2009,HYUNDAI,ELANTRA GLS,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,29122.5,3494.7,;;
COREA DEL SUR,EL CARMEN,09/08/2016, 87032379,2004,HYUNDAI,SANTA FE 4X2,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,11818.33,1418.2,;;
COREA DEL SUR,PUERTO QUETZAL,03/09/2016, 87021070,2002,HYUNDAI,GRACE,2476,PESADO,MICROBUS,OCASIONAL,DIESEL,15,4,0,28473.32,3416.8,;;
COREA DEL SUR,PUERTO BARRIOS,19/08/2016, 87032369,2007,HYUNDAI,ACCENT SE,1600,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,2,0,11531.69,1383.8,;;
COREA DEL SUR,EL CARMEN,22/08/2016, 87032379,2003,HYUNDAI,SANTA FE 4WD V6 GLS,2700,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,10842.91,1301.15,;;
COREA DEL SUR,SANTO TOMAS DE CASTILLA,01/09/2016, 87032369,2008,HYUNDAI,ACCENT,1600,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,14455.57,1734.67,;;
COREA DEL SUR,PUERTO QUETZAL,11/08/2016, 87042290,2017,HYUNDAI,HD78,3907,PESADO,CAMION FURGON ,DISTRIBUIDOR,DIESEL,3,2,3.4,174300.05,20916.01,;;
COREA DEL SUR,PUERTO QUETZAL,11/08/2016, 87042290,2017,HYUNDAI,HD65,3600,PESADO,CAMION FURGON ,DISTRIBUIDOR,DIESEL,3,2,3.4,143017.94,17162.15,;;
COREA DEL SUR,PUERTO BARRIOS,22/08/2016, 87032379,2011,HYUNDAI,TUCSON GLS LIMITED AWD,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,33567.85,4028.14,;;
COREA DEL SUR,SANTO TOMAS DE CASTILLA,26/08/2016, 87032369,2013,HYUNDAI,ACCENT GS,1600,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,21188.13,2542.58,;;
COREA DEL SUR,SANTO TOMAS DE CASTILLA,26/08/2016, 87032369,2010,HYUNDAI,ELANTRA GLS,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,15923.2,1910.78,;;
COREA DEL SUR,TECUN UMAN,29/08/2016, 87032369,2012,HYUNDAI,VELOSTER,1600,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,4,3,0,29522.6,3542.71,;;
COREA DEL SUR,EL CARMEN,25/08/2016, 87032379,2005,HYUNDAI,SANTA FE 2WD GLS,2700,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,16528.81,1983.46,;;
COREA DEL SUR,EL CARMEN,24/08/2016, 87032369,2005,HYUNDAI,ELANTRA GLS,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,12108.74,1453.05,;;
COREA DEL SUR,TECUN UMAN,27/08/2016, 87032379,2005,HYUNDAI,TUCSON 4X2,2700,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,15507.75,1860.93,;;
ESTADOS UNIDOS,EL CARMEN,12/08/2016, 87032369,2013,HYUNDAI,ELANTRA GLS,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,15107.59,1812.91,;;
COREA DEL SUR,G4; ALSERSA,24/08/2016, 87032490,2008,HYUNDAI,VERACRUZ,3800,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,28560.53,3427.26,;
