ESTADOS UNIDOS,PUERTO BARRIOS,02/03/2016, 87032379,1990,BMW,325I,2494,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,2,0,12550.26,1506.03,;
ESTADOS UNIDOS,PUERTO BARRIOS,10/02/2016, 87032369,2005,BMW,X5 4X4,3000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,31822.42,3818.69,;
ESTADOS UNIDOS,G8; CENTRALSA,08/02/2016, 87032379,2008,BMW,328i SULEV,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,30532.87,3663.94,
ESTADOS UNIDOS,PUERTO BARRIOS,27/02/2016, 87032379,2004,BMW,325CI,2500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,2,0,19805.63,2376.68,;
ESTADOS UNIDOS,PUERTO BARRIOS,01/03/2016, 87032379,2001,BMW,330CI CONVERTIBLE,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,4,2,0,13828.86,1659.46,;
ALEMANIA REP. FED.,TECUN UMAN,11/02/2016, 87032369,2015,BMW,320i,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,48451.72,5814.21,;
ALEMANIA REP. FED.,G8; CENTRALSA,07/03/2016, 87032379,2006,BMW,325i,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,29473.51,3536.82,
ESTADOS UNIDOS,PUERTO BARRIOS,24/02/2016, 87032379,2004,BMW,X3 2.5I AWD,2500,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,23019,2762.28,;
ALEMANIA REP. FED.,PUERTO BARRIOS,11/02/2016, 87032379,2007,BMW,328XI,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,22235.74,2668.29,;
ALEMANIA REP. FED.,TECUN UMAN,25/02/2016, 87032379,2006,BMW,325I,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,16351.58,1962.19,;
ALEMANIA REP. FED.,PUERTO BARRIOS,18/02/2016, 87032379,2008,BMW,335I,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,31442.52,3773.1,;
