ALEMANIA REP. FED.,PUERTO BARRIOS,06/10/2016, 87032379,2008,BMW,328I,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,20211.23,2425.35,;
ALEMANIA REP. FED.,PUERTO BARRIOS,07/10/2016, 87032379,2007,BMW,X3 3.0SI AWD,3000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,26120.77,3134.49,;
ALEMANIA REP. FED.,SANTO TOMAS DE CASTILLA,13/09/2016, 87032379,2013,BMW,1 SERIES 128i,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,4,2,0,36589.67,4390.76,;
ALEMANIA REP. FED.,G8; CENTRALSA,07/10/2016, 87032379,2011,BMW,328i,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,2,0,31146.17,3737.54,
ALEMANIA REP. FED.,PUERTO BARRIOS,13/09/2016, 87032379,2011,BMW,328i,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,59513.67,7141.64,;
ESTADOS UNIDOS,PUERTO BARRIOS,13/09/2016, 87032379,2011,BMW,X3 XDRIVE 28I 4X4,3000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,52255.91,6270.71,;
ALEMANIA REP. FED.,PUERTO BARRIOS,27/09/2016, 87032379,2004,BMW,325I,2500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,10058.55,1207.03,;
ALEMANIA REP. FED.,TECUN UMAN,09/09/2016, 87032379,2006,BMW,325i,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,27063.19,3247.58,;
ALEMANIA REP. FED.,PUERTO BARRIOS,05/10/2016, 87032379,2010,BMW,X3 XDRIVE30I,3000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,28585.06,3430.21,;
ALEMANIA REP. FED.,G1; INTEGRADA,13/09/2016, 87032490,2001,BMW,7 SERIES 740IL,4400,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,15263.64,1831.64,
ALEMANIA REP. FED.,EL CARMEN,30/09/2016, 87032379,2008,BMW,X3 3.0Si AWD,3000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,39468.63,4736.24,;
ALEMANIA REP. FED.,TECUN UMAN,30/09/2016, 87032379,2009,BMW,328I,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,23772.93,2852.75,;
ALEMANIA REP. FED.,TECUN UMAN,04/10/2016, 87032379,2001,BMW,330Ci CONVERTIBLE,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,2,0,16392.51,1967.1,;
ALEMANIA REP. FED.,PUERTO BARRIOS,14/09/2016, 87032379,2007,BMW,328I,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,12845.87,1541.5,;
ALEMANIA REP. FED.,G8; CENTRALSA,06/10/2016, 87032379,2006,BMW,325I,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,23949.85,2873.98,
ALEMANIA REP. FED.,PUERTO BARRIOS,04/10/2016, 87032379,2008,BMW,3 SERIES 328I,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,30951.5,3714.18,;
ALEMANIA REP. FED.,PUERTO BARRIOS,28/09/2016, 87032379,2003,BMW,330Ci,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,2,0,12442.08,1493.05,;
