Pais de Proveniencia,Aduana de Ingreso, Fecha de la Poliza,Partida Arancelaria,Modelo del Vehiculo,Marca,Linea,Centimetros Cubicos,Distintivo,Tipo de Vehiculo,Tipo de Importador,Tipo Combustible,Asientos,Puertas,Tonelaje,Valor CIF,Impuesto,
ESTADOS UNIDOS,PUERTO BARRIOS,09/05/2018, 8704315100,2001,TOYOTA,TUNDRA SPECIAL EDITION,3400,LIVIANO,PICK UP,OCASIONAL,GASOLINA,3,2,1,14137.01,1696.44,
ESTADOS UNIDOS,SANTO TOMAS DE CASTILLA,09/05/2018, 8704315100,2004,NISSAN,FRONTIER XE K/C 4X2,2400,LIVIANO,PICK UP,OCASIONAL,GASOLINA,3,2,1,13103.11,1572.37,
COREA DEL SUR,PUERTO QUETZAL,06/06/2018, 8703326900,2007,KIA,SPORTAGE LX,2000,LIVIANO,CAMIONETA,OCASIONAL,DIESEL,5,5,0,24550.08,2946.01,
ESTADOS UNIDOS,EL CARMEN,23/05/2018, 8704315100,2015,TOYOTA,TACOMA ACCESS CAB 2WD,2700,LIVIANO,PICK UP,OCASIONAL,GASOLINA,4,4,1,73514.82,8821.78,
ESTADOS UNIDOS,EL CARMEN,30/05/2018, 8703249000,2007,BMW,X5 4.8i 4WD,4800,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,7,4,0,40542.89,4865.15,
INDIA,PUERTO QUETZAL,28/05/2018, 8711209000,2018,HERO,SPLENDOR ISMART,110,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,509679.09,61161.49,
INDIA,PUERTO QUETZAL,28/05/2018, 8711209000,2018,HERO,SPLENDOR ISMART,110,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,509679.09,61161.49,
INDIA,PUERTO QUETZAL,28/05/2018, 8711209000,2018,HERO,SPLENDOR ISMART,110,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,509679.09,61161.49,
INDIA,PUERTO QUETZAL,28/05/2018, 8711209000,2018,HERO,SPLENDOR ISMART,110,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,509679.09,61161.49,
INDIA,PUERTO QUETZAL,28/05/2018, 8711209000,2018,HERO,SPLENDOR ISMART,110,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,509679.09,61161.49,
INDIA,PUERTO QUETZAL,28/05/2018, 8711209000,2018,HERO,SPLENDOR ISMART,110,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,509679.09,61161.49,
INDIA,PUERTO QUETZAL,28/05/2018, 8711209000,2018,HERO,SPLENDOR ISMART,110,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,509679.09,61161.49,
INDIA,PUERTO QUETZAL,28/05/2018, 8711209000,2018,HERO,SPLENDOR ISMART,110,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,509679.09,61161.49,
INDIA,PUERTO QUETZAL,28/05/2018, 8711209000,2018,HERO,SPLENDOR ISMART,110,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,509679.09,61161.49,
INDIA,PUERTO QUETZAL,28/05/2018, 8711209000,2018,HERO,SPLENDOR ISMART,110,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,509679.09,61161.49,
INDIA,PUERTO QUETZAL,28/05/2018, 8711209000,2018,HERO,SPLENDOR ISMART,110,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,509679.09,61161.49,
INDIA,PUERTO QUETZAL,28/05/2018, 8711209000,2018,HERO,SPLENDOR ISMART,110,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,509679.09,61161.49,
INDIA,PUERTO QUETZAL,28/05/2018, 8711209000,2018,HERO,SPLENDOR ISMART,110,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,509679.09,61161.49,
INDIA,PUERTO QUETZAL,28/05/2018, 8711209000,2018,HERO,SPLENDOR ISMART,110,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,509679.09,61161.49,
INDIA,PUERTO QUETZAL,28/05/2018, 8711209000,2018,HERO,SPLENDOR ISMART,110,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,509679.09,61161.49,
INDIA,PUERTO QUETZAL,28/05/2018, 8711209000,2018,HERO,SPLENDOR ISMART,110,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,509679.09,61161.49,
INDIA,PUERTO QUETZAL,28/05/2018, 8711209000,2018,HERO,SPLENDOR ISMART,110,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,509679.09,61161.49,
INDIA,PUERTO QUETZAL,28/05/2018, 8711209000,2018,HERO,SPLENDOR ISMART,110,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,509679.09,61161.49,
INDIA,PUERTO QUETZAL,28/05/2018, 8711209000,2018,HERO,SPLENDOR ISMART,110,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,509679.09,61161.49,
INDIA,PUERTO QUETZAL,28/05/2018, 8711209000,2018,HERO,SPLENDOR ISMART,110,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,509679.09,61161.49,
INDIA,PUERTO QUETZAL,28/05/2018, 8711209000,2018,HERO,SPLENDOR ISMART,110,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,509679.09,61161.49,
INDIA,PUERTO QUETZAL,28/05/2018, 8711209000,2018,HERO,SPLENDOR ISMART,110,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,509679.09,61161.49,
INDIA,PUERTO QUETZAL,28/05/2018, 8711209000,2018,HERO,SPLENDOR ISMART,110,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,509679.09,61161.49,
INDIA,PUERTO QUETZAL,28/05/2018, 8711209000,2018,HERO,SPLENDOR ISMART,110,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,509679.09,61161.49,
INDIA,PUERTO QUETZAL,28/05/2018, 8711209000,2018,HERO,SPLENDOR ISMART,110,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,509679.09,61161.49,
INDIA,PUERTO QUETZAL,28/05/2018, 8711209000,2018,HERO,SPLENDOR ISMART,110,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,509679.09,61161.49,
INDIA,PUERTO QUETZAL,28/05/2018, 8711209000,2018,HERO,SPLENDOR ISMART,110,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,509679.09,61161.49,
INDIA,PUERTO QUETZAL,28/05/2018, 8711209000,2018,HERO,SPLENDOR ISMART,110,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,509679.09,61161.49,
INDIA,PUERTO QUETZAL,28/05/2018, 8711209000,2018,HERO,SPLENDOR ISMART,110,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,509679.09,61161.49,
INDIA,PUERTO QUETZAL,28/05/2018, 8711209000,2018,HERO,SPLENDOR ISMART,110,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,509679.09,61161.49,
INDIA,PUERTO QUETZAL,28/05/2018, 8711209000,2018,HERO,SPLENDOR ISMART,110,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,509679.09,61161.49,
INDIA,PUERTO QUETZAL,28/05/2018, 8711209000,2018,HERO,SPLENDOR ISMART,110,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,509679.09,61161.49,
INDIA,PUERTO QUETZAL,28/05/2018, 8711209000,2018,HERO,SPLENDOR ISMART,110,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,509679.09,61161.49,
INDIA,PUERTO QUETZAL,28/05/2018, 8711209000,2018,HERO,SPLENDOR ISMART,110,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,509679.09,61161.49,
INDIA,PUERTO QUETZAL,28/05/2018, 8711209000,2018,HERO,SPLENDOR ISMART,110,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,509679.09,61161.49,
JAPON,TECUN UMAN,21/05/2018, 8703237900,1997,TOYOTA,CELICA GT CONVERTIBLE,2200,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,2,0,10929.85,1311.58,
ESTADOS UNIDOS,PUERTO BARRIOS,23/05/2018, 8703237900,2006,HONDA,ELEMENT REALTIME 4WD,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,4,4,0,12446.78,1493.61,
JAPON,EL CARMEN,01/06/2018, 8703236900,2016,MAZDA,MAZDA3 i,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,25020.68,3002.48,
ESTADOS UNIDOS,SANTO TOMAS DE CASTILLA,09/05/2018, 8703236900,2013,HYUNDAI,ELANTRA LIMITED,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,28444.69,3413.36,
COREA DEL SUR,PUERTO BARRIOS,09/05/2018, 8703236900,2012,KIA,RIO LX,1600,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,22442.59,2693.11,
ESTADOS UNIDOS,SANTO TOMAS DE CASTILLA,09/05/2018, 8703248000,2008,HONDA,ODYSSEY EX-L,3500,LIVIANO,MICROBUS,OCASIONAL,GASOLINA,8,4,0,16180.82,1941.7,
MEXICO,PUERTO BARRIOS,09/05/2018, 8703226900,2016,HONDA,FIT,1500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,22841.84,2741.02,
COREA DEL SUR,EL CARMEN,09/05/2018, 8703236900,2010,KIA,SPORTAGE LX 4X2,2000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,15680.57,1881.67,
ESTADOS UNIDOS,SANTO TOMAS DE CASTILLA,10/05/2018, 8704315100,2002,TOYOTA,TACOMA X/C 4X2,2400,LIVIANO,PICK UP,OCASIONAL,GASOLINA,5,2,1,22909.69,2749.16,
CANADA,SANTO TOMAS DE CASTILLA,10/05/2018, 8703236900,2007,HONDA,CIVIC LX,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,9645.82,1157.5,
JAPON,SANTO TOMAS DE CASTILLA,10/05/2018, 8703237900,2005,HONDA,CR-V EX 4X4,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,5,0,13412.07,1609.45,
CANADA,SANTO TOMAS DE CASTILLA,10/05/2018, 8703236900,2006,HONDA,CIVIC DX-G,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,10377.92,1245.35,
CANADA,SANTO TOMAS DE CASTILLA,10/05/2018, 8703236900,2007,HONDA,CIVIC LX,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,8891.07,1066.93,
JAPON,SANTO TOMAS DE CASTILLA,10/05/2018, 8703226900,2007,TOYOTA,YARIS,1500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,8166.53,979.98,
JAPON,PUERTO BARRIOS,10/05/2018, 8703237900,2005,HONDA,CR-V LX 2WD,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,16765.65,2011.88,
JAPON,EL CARMEN,10/05/2018, 8703237900,2016,MAZDA,CX-5 GRAND TOURING,2500,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,69646.5,8357.58,
JAPON,EL CARMEN,10/05/2018, 8703236900,2004,MAZDA,MAZDA3 i,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,11731.5,1407.78,
JAPON,TECUN UMAN,10/05/2018, 8704315100,1991,TOYOTA,REGULAR CAB STD 4X4,2400,LIVIANO,PICK UP,OCASIONAL,GASOLINA,3,2,1,23597.02,2831.64,
COREA DEL SUR,EL CARMEN,14/05/2018, 8703236900,2000,KIA,SPORTAGE 4X4,2000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,9969.36,1196.32,
JAPON,EL CARMEN,24/05/2018, 8704315100,1995,TOYOTA,DLX 4X2,2400,LIVIANO,PICK UP,OCASIONAL,GASOLINA,2,2,1,22445.19,2693.42,
"JAPON,G8,"" CENTRALSA,09/05/2018, 8703237900,2016,MAZDA,CX-5 TOURING AWD,2500,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,35667.19,4280.06,"""
ESTADOS UNIDOS,EL CARMEN,09/05/2018, 8703249000,2001,NISSAN,XTERRA SE 4X2,3300,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,21364.7,2563.76,
JAPON,EL CARMEN,12/05/2018, 8703236900,2000,HONDA,CR-V EX 4WD,2000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,21378.82,2565.46,
JAPON,TECUN UMAN,15/05/2018, 8703226900,2008,HONDA,FIT SPORT,1500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,11170.71,1340.49,
ESTADOS UNIDOS,EL CARMEN,17/05/2018, 8702108000,2000,NEW FLYER,D40 LF,8300,PESADO,BUS,OCASIONAL,DIESEL,72,2,5,39551.01,4746.12,
CANADA,EL CARMEN,22/05/2018, 8703237900,2012,TOYOTA,RAV4 2WD,2500,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,25664.47,3079.74,
JAPON,TECUN UMAN,07/06/2018, 8703215200,2005,HONDA,TRX300EX,300,CUATRIMOTO,OCASIONAL,GASOLINA,2,0,0,19208.38,2305.01,
MEXICO,PUERTO BARRIOS,07/06/2018, 8703236900,2012,FORD,FIESTA SE,1600,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,14313.45,1717.61,
REINO UNIDO,EL CARMEN,07/06/2018, 8703237900,2005,HONDA,CR-V 4WD LX,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,17493.38,2099.21,
ESTADOS UNIDOS,TECUN UMAN,14/05/2018, 8716390000,1999,GREAT DANE,7411 TP-SA 53,0,PESADO,FURGON,OCASIONAL,OTROS,0,2,20,20933.42,4856.55,
JAPON,EL CARMEN,13/05/2018, 8703237900,1995,TOYOTA,MR2,2200,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,2,2,0,19151.86,2298.22,
"ESTADOS UNIDOS,G8,"" CENTRALSA,23/05/2018, 8703237900,2014,HONDA,CR-V EX-L,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,33193.11,3983.17,"""
JAPON,TECUN UMAN,28/05/2018, 8704229000,1992,GMC,FORWARD 7000,6500,PESADO,CAMION,OCASIONAL,DIESEL,2,2,10,32282.06,3873.85,
JAPON,TECUN UMAN,29/05/2018, 8703237900,2009,MITSUBISHI,LANCER GTS,2400,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,20482.05,2457.85,
"JAPON,G8,"" CENTRALSA,29/05/2018, 8703226900,2012,TOYOTA,YARIS,1500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,17439.64,2092.76,"""
ESTADOS UNIDOS,PUERTO BARRIOS,02/06/2018, 8703236900,2009,HONDA,CIVIC LX,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,12835.77,1540.29,
JAPON,TECUN UMAN,11/05/2018, 8703236900,2000,TOYOTA,RAV4 4X4,2000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,21378.82,2565.46,
ESTADOS UNIDOS,TECUN UMAN,14/05/2018, 8703237900,2003,HONDA,ELEMENT EX 2WD,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,19894.18,2387.3,
JAPON,EL CARMEN,21/05/2018, 8703237900,2004,TOYOTA,RAV4 4WD,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,23676.37,2841.16,
JAPON,EL CARMEN,24/05/2018, 8704315100,1989,TOYOTA,DLX 4X4,2400,LIVIANO,PICK UP,OCASIONAL,GASOLINA,2,2,1,22445.19,2693.42,
ESTADOS UNIDOS,TECUN UMAN,29/05/2018, 8704229000,2001,INTERNATIONAL,4900 DT466E,7600,PESADO,CAMION,OCASIONAL,DIESEL,3,2,10,34535.42,4144.25,
ESTADOS UNIDOS,PUERTO BARRIOS,28/05/2018, 8703249000,2002,NISSAN,ALTIMA SE,3500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,14998.99,1799.88,
CANADA,EL CARMEN,28/05/2018, 8703249000,2009,ACURA,MDX SH-AWD,3700,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,7,4,0,47392.77,5687.13,
JAPON,PUERTO BARRIOS,30/05/2018, 8703236900,2001,HONDA,CR-V LX 2WD,2000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,14196.07,1703.53,
COREA DEL SUR,EL CARMEN,01/06/2018, 8703236900,2009,HYUNDAI,ELANTRA TOURING,2000,LIVIANO,CAMIONETILLA,OCASIONAL,GASOLINA,5,4,0,10428,1251.36,
ESTADOS UNIDOS,TECUN UMAN,31/05/2018, 8704315100,1995,TOYOTA,TACOMA REGULAR CAB 2WD,2400,LIVIANO,PICK UP,OCASIONAL,GASOLINA,2,2,1,17068.08,2048.17,
JAPON,EL CARMEN,02/06/2018, 8704315100,1989,TOYOTA,STANDAR 4X2,2400,LIVIANO,PICK UP,OCASIONAL,GASOLINA,2,2,1,22148.36,2657.8,
ESTADOS UNIDOS,TECUN UMAN,14/05/2018, 8702108000,2001,INTERNATIONAL,3800 T444E,7300,PESADO,BUS,OCASIONAL,DIESEL,71,2,5,33744.81,4049.38,
"ESTADOS UNIDOS,G8,"" CENTRALSA,18/05/2018, 8703236900,2008,FORD,FOCUS,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,10857.64,1302.92,"""
"MEXICO,G8,"" CENTRALSA,18/05/2018, 8703237900,2015,HONDA,CR-V EX 2WD,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,59348.82,7121.86,"""
INDIA,PUERTO QUETZAL,28/05/2018, 8711209000,2018,HERO,SPLENDOR ISMART,110,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,509679.09,61161.49,
INDIA,PUERTO QUETZAL,28/05/2018, 8711209000,2018,HERO,SPLENDOR ISMART,110,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,509679.09,61161.49,
INDIA,PUERTO QUETZAL,28/05/2018, 8711209000,2018,HERO,SPLENDOR ISMART,110,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,509679.09,61161.49,
INDIA,PUERTO QUETZAL,28/05/2018, 8711209000,2018,HERO,SPLENDOR ISMART,110,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,509679.09,61161.49,
INDIA,PUERTO QUETZAL,28/05/2018, 8711209000,2018,HERO,SPLENDOR ISMART,110,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,509679.09,61161.49,
INDIA,PUERTO QUETZAL,28/05/2018, 8711209000,2018,HERO,SPLENDOR ISMART,110,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,509679.09,61161.49,
INDIA,PUERTO QUETZAL,28/05/2018, 8711209000,2018,HERO,SPLENDOR ISMART,110,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,509679.09,61161.49,
INDIA,PUERTO QUETZAL,28/05/2018, 8711209000,2018,HERO,SPLENDOR ISMART,110,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,509679.09,61161.49,
INDIA,PUERTO QUETZAL,28/05/2018, 8711209000,2018,HERO,SPLENDOR ISMART,110,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,509679.09,61161.49,
INDIA,PUERTO QUETZAL,28/05/2018, 8711209000,2018,HERO,SPLENDOR ISMART,110,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,509679.09,61161.49,
INDIA,PUERTO QUETZAL,28/05/2018, 8711209000,2018,HERO,SPLENDOR ISMART,110,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,509679.09,61161.49,
INDIA,PUERTO QUETZAL,28/05/2018, 8711209000,2018,HERO,SPLENDOR ISMART,110,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,509679.09,61161.49,
INDIA,PUERTO QUETZAL,28/05/2018, 8711209000,2018,HERO,SPLENDOR ISMART,110,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,509679.09,61161.49,
INDIA,PUERTO QUETZAL,28/05/2018, 8711209000,2018,HERO,SPLENDOR ISMART,110,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,509679.09,61161.49,
INDIA,PUERTO QUETZAL,28/05/2018, 8711209000,2018,HERO,SPLENDOR ISMART,110,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,509679.09,61161.49,
INDIA,PUERTO QUETZAL,28/05/2018, 8711209000,2018,HERO,SPLENDOR ISMART,110,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,509679.09,61161.49,
INDIA,PUERTO QUETZAL,28/05/2018, 8711209000,2018,HERO,SPLENDOR ISMART,110,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,509679.09,61161.49,
INDIA,PUERTO QUETZAL,28/05/2018, 8711209000,2018,HERO,SPLENDOR ISMART,110,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,509679.09,61161.49,
INDIA,PUERTO QUETZAL,28/05/2018, 8711209000,2018,HERO,SPLENDOR ISMART,110,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,509679.09,61161.49,
INDIA,PUERTO QUETZAL,28/05/2018, 8711209000,2018,HERO,SPLENDOR ISMART,110,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,509679.09,61161.49,
INDIA,PUERTO QUETZAL,28/05/2018, 8711209000,2018,HERO,SPLENDOR ISMART,110,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,509679.09,61161.49,
INDIA,PUERTO QUETZAL,28/05/2018, 8711209000,2018,HERO,SPLENDOR ISMART,110,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,509679.09,61161.49,
INDIA,PUERTO QUETZAL,28/05/2018, 8711209000,2018,HERO,DAWN 150,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,383312.37,45997.48,
INDIA,PUERTO QUETZAL,28/05/2018, 8711209000,2018,HERO,DAWN 150,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,383312.37,45997.48,
INDIA,PUERTO QUETZAL,28/05/2018, 8711209000,2018,HERO,DAWN 150,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,383312.37,45997.48,
INDIA,PUERTO QUETZAL,28/05/2018, 8711209000,2018,HERO,DAWN 150,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,383312.37,45997.48,
INDIA,PUERTO QUETZAL,28/05/2018, 8711209000,2018,HERO,DAWN 150,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,383312.37,45997.48,
INDIA,PUERTO QUETZAL,28/05/2018, 8711209000,2018,HERO,DAWN 150,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,383312.37,45997.48,
INDIA,PUERTO QUETZAL,28/05/2018, 8711209000,2018,HERO,DAWN 150,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,383312.37,45997.48,
INDIA,PUERTO QUETZAL,28/05/2018, 8711209000,2018,HERO,DAWN 150,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,383312.37,45997.48,
INDIA,PUERTO QUETZAL,28/05/2018, 8711209000,2018,HERO,DAWN 150,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,383312.37,45997.48,
INDIA,PUERTO QUETZAL,28/05/2018, 8711209000,2018,HERO,DAWN 150,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,383312.37,45997.48,
INDIA,PUERTO QUETZAL,28/05/2018, 8711209000,2018,HERO,DAWN 150,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,383312.37,45997.48,
INDIA,PUERTO QUETZAL,28/05/2018, 8711209000,2018,HERO,DAWN 150,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,383312.37,45997.48,
INDIA,PUERTO QUETZAL,28/05/2018, 8711209000,2018,HERO,DAWN 150,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,383312.37,45997.48,
INDIA,PUERTO QUETZAL,28/05/2018, 8711209000,2018,HERO,DAWN 150,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,383312.37,45997.48,
"CANADA,G1,"" INTEGRADA,09/05/2018, 8703236900,2012,HONDA,CIVIC LX,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,15927.02,1911.24,"""
JAPON,TECUN UMAN,11/05/2018, 8703237900,2008,TOYOTA,RAV4 SPORT 2WD,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,33478.63,4017.44,
JAPON,TECUN UMAN,11/05/2018, 8703236900,2006,HONDA,CIVIC EX,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,21007.66,2520.92,
JAPON,TECUN UMAN,11/05/2018, 8703236900,2001,HONDA,CR-V EX 4WD,2000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,13955.62,1674.67,
INDIA,PUERTO QUETZAL,21/05/2018, 8711209000,2018,HONDA,NAVI 110,110,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,264657.99,31758.96,
INDIA,PUERTO QUETZAL,21/05/2018, 8711209000,2018,HONDA,NAVI 110,110,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,264657.99,31758.96,
INDIA,PUERTO QUETZAL,21/05/2018, 8711209000,2018,HONDA,NAVI 110,110,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,264657.99,31758.96,
INDIA,PUERTO QUETZAL,21/05/2018, 8711209000,2018,HONDA,NAVI 110,110,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,264657.99,31758.96,
INDIA,PUERTO QUETZAL,21/05/2018, 8711209000,2018,HONDA,NAVI 110,110,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,264657.99,31758.96,
INDIA,PUERTO QUETZAL,21/05/2018, 8711209000,2018,HONDA,NAVI 110,110,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,264657.99,31758.96,
INDIA,PUERTO QUETZAL,21/05/2018, 8711209000,2018,HONDA,NAVI 110,110,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,264657.99,31758.96,
INDIA,PUERTO QUETZAL,21/05/2018, 8711209000,2018,HONDA,NAVI 110,110,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,264657.99,31758.96,
INDIA,PUERTO QUETZAL,21/05/2018, 8711209000,2018,HONDA,NAVI 110,110,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,264657.99,31758.96,
INDIA,PUERTO QUETZAL,21/05/2018, 8711209000,2018,HONDA,NAVI 110,110,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,264657.99,31758.96,
INDIA,PUERTO QUETZAL,21/05/2018, 8711209000,2018,HONDA,NAVI 110,110,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,264657.99,31758.96,
INDIA,PUERTO QUETZAL,21/05/2018, 8711209000,2018,HONDA,NAVI 110,110,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,264657.99,31758.96,
INDIA,PUERTO QUETZAL,21/05/2018, 8711209000,2018,HONDA,NAVI 110,110,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,264657.99,31758.96,
