"MEXICO,PUERTO BARRIOS,18/06/2018, 8703226900,2012,FIAT,500 POP,1400,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,4,2,0,12635.85,1516.3,",
"JAPON,EL CARMEN,19/06/2018, 8703236900,1998,TOYOTA,RAV4 4WD,2000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,20053.1,2406.37,",
"JAPON,TECUN UMAN,19/06/2018, 8703237900,2015,MAZDA,CX-5 TOURING AWD,2500,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,42104.03,5052.48,",
"ESTADOS UNIDOS,EL CARMEN,19/06/2018, 8703236900,1990,TOYOTA,CAMRY,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,18556.6,2226.79,",
"JAPON,PUERTO BARRIOS,18/06/2018, 8703236900,2010,MAZDA,MAZDA3 I,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,18796.71,2255.61,",
"CANADA,EL CARMEN,19/06/2018, 8703237900,2017,TOYOTA,RAV4 LIMITED 4X2,2500,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,75423.6,9050.83,",
"ESTADOS UNIDOS,TECUN UMAN,18/06/2018, 8702108000,1996,INTERNATIONAL,3800 DT466,7600,PESADO,BUS,OCASIONAL,DIESEL,66,2,5,29331.4,3519.77,",
"JAPON,EL CARMEN,19/06/2018, 8703236900,2002,TOYOTA,RAV4 2WD L,2000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,21549.6,2585.95,",
"ESTADOS UNIDOS,TECUN UMAN,19/06/2018, 8703249000,2008,NISSAN,QUEST 3.5 S,3500,LIVIANO,MICROBUS,OCASIONAL,GASOLINA,7,4,0,20053.1,2406.37,",
"ESTADOS UNIDOS,EL CARMEN,19/06/2018, 8704315100,1993,TOYOTA,4X4 DLX,2400,LIVIANO,PICK UP,OCASIONAL,GASOLINA,2,2,1,23271.62,2792.59,",
"JAPON,TECUN UMAN,19/06/2018, 8703226900,2008,TOYOTA,YARIS,1500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,2,0,16409.12,1969.09,",
"ESTADOS UNIDOS,TECUN UMAN,19/06/2018, 8703249000,1985,FORD,BRONCO 4WD,5800,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,2,0,18332.13,2199.86,",
"MEXICO,PUERTO BARRIOS,19/06/2018, 8703226900,2017,TOYOTA,YARIS iA,1500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,34200.83,4104.1,",
"JAPON,TECUN UMAN,19/06/2018, 8704315100,1990,TOYOTA,DLX REG CAB 4WD,3000,LIVIANO,PICK UP,OCASIONAL,GASOLINA,3,2,1,23649.2,2837.9,",
"JAPON,EL CARMEN,19/06/2018, 8704315100,1990,TOYOTA,DLX XTRA CAB 4X4,3000,LIVIANO,PICK UP,OCASIONAL,GASOLINA,4,2,1,22898.13,2747.78,",
"ESTADOS UNIDOS,PUERTO BARRIOS,19/06/2018, 8703247000,2003,NISSAN,XTERRA XE 2WD,3300,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,15563.14,1867.58,",
"ESTADOS UNIDOS,PUERTO BARRIOS,19/06/2018, 8703236900,2006,HONDA,CIVIC LX,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,12237.25,1468.47,",
"JAPON,G8"," CENTRALSA,20/06/2018, 8703236900,2017,MAZDA,MAZDA 3I TOURING,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,40138.81,4816.66,"
"ESTADOS UNIDOS,TECUN UMAN,19/06/2018, 8703237900,2002,TOYOTA,SIENNA CE,3000,LIVIANO,MICROBUS,OCASIONAL,GASOLINA,7,4,0,27537.44,3304.49,",
"JAPON,PUERTO BARRIOS,19/06/2018, 8703237900,2008,TOYOTA,RAV4 4WD,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,26241.16,3148.94,",
"JAPON,PUERTO BARRIOS,19/06/2018, 8704315100,1991,TOYOTA,DLX 4WD,2400,LIVIANO,PICK UP,OCASIONAL,GASOLINA,3,2,1,15501.03,1860.12,",
"ESTADOS UNIDOS,EL CARMEN,19/06/2018, 8702108000,2001,INTERNATIONAL,3800 T444E,7600,PESADO,BUS,OCASIONAL,DIESEL,71,2,5,43551.06,5226.13,",
"ESTADOS UNIDOS,EL CARMEN,19/06/2018, 8702108000,2002,INTERNATIONAL,3800 DT466E,7600,PESADO,BUS,OCASIONAL,DIESEL,72,2,5,43551.06,5226.13,",
"JAPON,EL CARMEN,19/06/2018, 8703215200,2002,HONDA,TRX300EX,300,,CUATRIMOTO,OCASIONAL,GASOLINA,2,0,0,16811.01,2017.32,",
"ESTADOS UNIDOS,SANTO TOMAS DE CASTILLA,09/06/2018, 8703236900,2004,TOYOTA,COROLLA LE,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,14800.19,1776.02,",
"ESTADOS UNIDOS,TECUN UMAN,09/06/2018, 87163900,1999,UTILITY,FS2CHA,0,PESADO,PLATAFORMA,OCASIONAL,OTROS,0,0,20,24841.57,2980.99,",
"ESTADOS UNIDOS,TECUN UMAN,09/06/2018, 8701200000,2002,FREIGHTLINER,FLD120,12700,PESADO,CABEZAL,OCASIONAL,DIESEL,2,2,15,47288.77,5674.65,",
"ESTADOS UNIDOS,TECUN UMAN,09/06/2018, 87163900,1997,UTILITY,SIN LINEA,0,PESADO,FURGON,OCASIONAL,OTROS,0,2,20,28582.77,3429.93,",
"TAILANDIA,TECUN UMAN,09/06/2018, 8703225900,2017,MITSUBISHI,MIRAGE G4,1200,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,30101.7,3612.2,",
"ESTADOS UNIDOS,PUERTO BARRIOS,09/06/2018, 8703236900,2001,TOYOTA,COROLLA LE,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,9358.84,1123.06,",
"MEXICO,TECUN UMAN,08/06/2018, 8701200000,2013,INTERNATIONAL,PROSTAR 122 6X4,12400,PESADO,CABEZAL,OCASIONAL,DIESEL,2,2,15,97720.14,11726.42,",
"JAPON,EL CARMEN,15/06/2018, 8703237900,2007,TOYOTA,RAV4 4WD,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,30520.85,3662.5,",
"ESTADOS UNIDOS,TECUN UMAN,18/06/2018, 87163900,1980,MATLOCK,SIN LINEA,0,PESADO,PLATAFORMA,OCASIONAL,OTROS,0,0,20,24835.59,2980.27,",
"COREA DEL SUR,EL CARMEN,18/06/2018, 8703236900,2011,KIA,SOUL !,2000,LIVIANO,CAMIONETILLA,OCASIONAL,GASOLINA,5,4,0,20061.11,2407.33,",
"JAPON,EL CARMEN,18/06/2018, 8704315100,1983,TOYOTA,4X2 SR5,2400,LIVIANO,PICK UP,OCASIONAL,GASOLINA,2,2,1,21959.64,2635.16,",
"JAPON,PUERTO BARRIOS,18/06/2018, 8711409000,2003,YAMAHA,XVS 650 VSTAR,650,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,9263.34,1111.6,",
"ESTADOS UNIDOS,PUERTO BARRIOS,19/06/2018, 8703247000,2004,NISSAN,XTERRA SE 4WD,3300,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,26025.35,3123.04,",
"JAPON,PUERTO BARRIOS,19/06/2018, 8703226900,2009,HONDA,FIT,1500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,18744.47,2249.34,",
"ALEMANIA REP. FED.,PUERTO BARRIOS,19/06/2018, 8703236900,2007,MINI,COOPER S,1600,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,4,2,0,15377.27,1845.27,",
"JAPON,EL CARMEN,19/06/2018, 8703249000,2008,MAZDA,CX-9 GRAND TOURING FWD,3700,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,7,4,0,17435.39,2092.25,",
"ESTADOS UNIDOS,PUERTO BARRIOS,19/06/2018, 8702107000,2002,CHEVROLET,EXPRESS G30,5700,PESADO,BUS,OCASIONAL,GASOLINA,17,3,0,19590.49,2350.86,",
"JAPON,G1"," INTEGRADA,20/06/2018, 8703226900,2006,TOYOTA,YARIS,1500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,10457.79,1254.93,"
"ALEMANIA REP. FED.,PUERTO BARRIOS,19/06/2018, 8703236900,2011,VOLKSWAGEN,TIGUAN FWD,2000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,32745.68,3929.48,",
"JAPON,EL CARMEN,19/06/2018, 8703237900,2015,MAZDA,CX-5 SPORT AT,2500,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,36741.53,4408.98,",
"ESTADOS UNIDOS,PUERTO BARRIOS,19/06/2018, 8703248000,2004,TOYOTA,SIENNA LE,3300,LIVIANO,MICROBUS,OCASIONAL,GASOLINA,7,4,0,30227.58,3627.31,",
"MEXICO,G8"," CENTRALSA,21/06/2018, 8703236900,2012,NISSAN,VERSA,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,12998.72,1559.85,"
"JAPON,EL CARMEN,19/06/2018, 8704315100,1987,TOYOTA,4X2 DLX,2400,LIVIANO,PICK UP,OCASIONAL,GASOLINA,2,2,1,14853.76,1782.45,",
"CANADA,PUERTO BARRIOS,19/06/2018, 8703236900,2009,HONDA,CIVIC LX,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,15659.3,1879.12,",
"JAPON,PUERTO BARRIOS,19/06/2018, 8703237900,2009,TOYOTA,RAV-4 SPORT 4WD,2500,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,31814.42,3817.73,",
"JAPON,TECUN UMAN,19/06/2018, 8704216900,2011,ISUZU,NRR,5200,PESADO,CAMION,OCASIONAL,DIESEL,3,2,3.3,84707.56,10164.91,",
"JAPON,PUERTO BARRIOS,19/06/2018, 8703226900,2010,TOYOTA,YARIS,1500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,23799.08,2855.89,",
"JAPON,EL CARMEN,20/06/2018, 8704315100,1985,TOYOTA,X/C 4X2 DLX,2400,LIVIANO,PICK UP,OCASIONAL,GASOLINA,2,2,1,21397.04,2567.64,",
"ESTADOS UNIDOS,TECUN UMAN,20/06/2018, 8701200000,2006,FREIGHTLINER,ST120064S T CENTURY CLASS,12700,PESADO,CABEZAL,OCASIONAL,DIESEL,2,2,15,54468.76,6536.25,",
"JAPON,TECUN UMAN,19/06/2018, 8704229000,2004,UD NISSAN,3300,6925,PESADO,CAMION,OCASIONAL,DIESEL,3,2,10,48789.16,5854.7,",
"ESTADOS UNIDOS,SANTO TOMAS DE CASTILLA,19/06/2018, 8703236900,1959,MERCEDES-BENZ,190,1900,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,44551.16,5346.14,",
"JAPON,EL CARMEN,20/06/2018, 8704219900,1998,ISUZU,NPR TURBO INTERCOOLED,3900,PESADO,CAMION,OCASIONAL,DIESEL,3,2,3.4,39809.56,4777.15,",
"CANADA,SANTO TOMAS DE CASTILLA,19/06/2018, 8703236900,2013,TOYOTA,COROLLA S,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,31071.51,3728.58,",
"ESTADOS UNIDOS,TECUN UMAN,19/06/2018, 8704229000,2001,FREIGHTLINER,FL70,6400,PESADO,CAMION,OCASIONAL,DIESEL,3,2,10,43551.06,5226.13,",
"JAPON,EL CARMEN,09/06/2018, 8703215200,2005,YAMAHA,YFM660 GRIZZLY  4X4,660,,CUATRIMOTO,OCASIONAL,GASOLINA,2,0,0,55178.51,6621.42,",
"ESTADOS UNIDOS,TECUN UMAN,09/06/2018, 8703237900,2013,FORD,ESCAPE S 2WD,2500,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,5,0,27161.11,3259.33,",
"JAPON,EL CARMEN,09/06/2018, 8703237900,2002,MITSUBISHI,MONTERO SPORT ES 2WD,3000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,21549.31,2585.92,",
"ESTADOS UNIDOS,EL CARMEN,07/07/2018, 8704315100,2004,FORD,RANGER SUPER CAB 4X2,3000,LIVIANO,PICK UP,OCASIONAL,GASOLINA,4,2,1,26057.54,3126.9,",
"JAPON,SANTO TOMAS DE CASTILLA,07/07/2018, 8703237900,2008,HONDA,CR-V EX-L 4X2,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,23945.98,2873.52,",
"JAPON,SANTO TOMAS DE CASTILLA,07/07/2018, 8703226900,2002,TOYOTA,ECHO,1500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,9569.41,1148.33,",
"JAPON,SANTO TOMAS DE CASTILLA,07/07/2018, 8703237900,2008,HONDA,CR-V EX 4X4,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,22862.95,2743.55,",
"CANADA,EL CARMEN,07/07/2018, 8703236900,1995,GEO,TRACKER CONVERTIBLE 4X2,1600,LIVIANO,JEEP,OCASIONAL,GASOLINA,4,2,0,21027.24,2523.27,",
"CANADA,SANTO TOMAS DE CASTILLA,07/07/2018, 8703236900,2003,TOYOTA,COROLLA S,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,19004.04,2280.48,",
"JAPON,EL CARMEN,07/07/2018, 8703236900,2001,TOYOTA,RAV4 L 4WD,2000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,16884.99,2026.2,",
"MEXICO,PUERTO BARRIOS,07/07/2018, 8703226900,2015,HONDA,FIT EX,1500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,26736.91,3208.43,",
"JAPON,TECUN UMAN,16/06/2018, 8703237900,2007,HONDA,RAV4 4X2,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,21544.13,2585.3,",
"ESTADOS UNIDOS,TECUN UMAN,20/06/2018, 8704229000,1997,FORD,LN8000,8300,PESADO,CAMION,OCASIONAL,DIESEL,2,2,10,21102.62,2532.31,",
"AUSTRALIA,G1"," INTEGRADA,21/06/2018, 8703236900,2011,MINI,COOPER S,1600,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,4,4,0,21686.31,2602.36,"
"JAPON,SANTO TOMAS DE CASTILLA,20/06/2018, 8704229000,1999,ISUZU,NPR-HD,4800,PESADO,CAMION FURGON,OCASIONAL,DIESEL,3,2,6,37861.25,4543.35,",
"COREA DEL SUR,PUERTO BARRIOS,20/06/2018, 8703236900,2007,HYUNDAI,TUCSON GLS 2WD,2000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,16326.1,1959.13,",
"BRASIL,EL CARMEN,20/06/2018, 8711209000,2006,HONDA,CRF230F,223,LIVIANO,MOTO,OCASIONAL,GASOLINA,1,0,0,11147.95,1337.75,",
"JAPON,EL CARMEN,20/06/2018, 8703249000,2003,NISSAN,PATHFINDER SE 2WD,3500,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,23048.26,2765.79,",
"CANADA,PUERTO BARRIOS,20/06/2018, 8703236900,2009,HONDA,CIVIC LX,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,12960.23,1555.23,",
"JAPON,PUERTO BARRIOS,20/06/2018, 8703236900,2008,MITSUBISHI,LANCER GTS,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,17142.66,2057.12,",
"JAPON,EL CARMEN,20/06/2018, 8703226900,2006,SCION,xB,1500,LIVIANO,CAMIONETILLA,OCASIONAL,GASOLINA,5,4,0,14876.6,1785.19,",
"JAPON,SANTO TOMAS DE CASTILLA,20/06/2018, 8703236900,2012,MAZDA,MAZDA3 I TOURING,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,9508.45,1141.01,",
"JAPON,PUERTO BARRIOS,20/06/2018, 8703236900,2009,MITSUBISHI,LANCER,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,15641.68,1877,",
"JAPON,EL CARMEN,20/06/2018, 8703236900,2003,TOYOTA,RAV4 4X2,2000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,20054.98,2406.6,",
"ESTADOS UNIDOS,SANTO TOMAS DE CASTILLA,20/06/2018, 8703249000,2013,NISSAN,PATHFINDER SL 4WD,3500,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,7,4,0,49021.17,5882.54,",
"REINO UNIDO,EL CARMEN,20/06/2018, 8703237900,2005,HONDA,CR-V EX 4WD,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,20429.14,2451.5,",
"JAPON,SANTO TOMAS DE CASTILLA,20/06/2018, 8703236900,2012,TOYOTA,COROLLA LE,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,30768.07,3692.17,",
"JAPON,EL CARMEN,21/06/2018, 8704315100,1993,TOYOTA,XTRA CAB 4X2 DLX,2400,LIVIANO,PICK UP,OCASIONAL,GASOLINA,4,2,1,21397.24,2567.67,",
"JAPON,TECUN UMAN,21/06/2018, 8703237900,2002,HONDA,CR-V EX 4X4,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,13763.13,1651.58,",
"JAPON,SANTO TOMAS DE CASTILLA,21/06/2018, 8703226900,2014,MAZDA,MAZDA2 SPORT,1500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,15033.11,1803.97,",
"ESTADOS UNIDOS,SANTO TOMAS DE CASTILLA,21/06/2018, 8703236900,2006,HONDA,CIVIC LX,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,11379.52,1365.54,",
"ESTADOS UNIDOS,EXPRESS AEREO,21/06/2018, 87163900,2007,VANGUARD,SIN LINEA,0,PESADO,FURGON,OCASIONAL,OTROS,0,2,20,31703.18,3804.38,",
"JAPON,TECUN UMAN,21/06/2018, 8703226900,2005,TOYOTA,ECHO,1500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,13927.87,1671.34,",
"JAPON,EL CARMEN,21/06/2018, 8704315100,1989,TOYOTA,DLX 4X2,2400,LIVIANO,PICK UP,OCASIONAL,GASOLINA,2,2,1,22464.6,2695.75,",
"ESTADOS UNIDOS,EL CARMEN,21/06/2018, 8704315100,1995,TOYOTA,TACOMA XTRA CAB 4X2 LX,2400,LIVIANO,PICK UP,OCASIONAL,GASOLINA,4,2,1,28641.53,3436.98,",
"ESTADOS UNIDOS,EL CARMEN,21/06/2018, 8704315100,2010,FORD,F-150 SUPER CAB 4X2 XLT,5400,LIVIANO,PICK UP,OCASIONAL,GASOLINA,5,4,1,41034.79,4924.17,",
"ESTADOS UNIDOS,SANTO TOMAS DE CASTILLA,22/06/2018, 8703249000,2003,CADILLAC,ESCALADE 4X4,6000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,7,4,0,28825.44,3459.05,",
"JAPON,EL CARMEN,22/06/2018, 8703236900,2015,MAZDA,MAZDA3 i,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,20539.86,2464.78,",
"JAPON,EL CARMEN,21/06/2018, 8703237900,2010,TOYOTA,RAV4 I4 2WD,2500,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,7,4,0,31300.26,3756.03,",
"MEXICO,G8"," CENTRALSA,22/06/2018, 8703236900,2017,HONDA,HR-V EX AWD,1800,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,38249.21,4589.91,"
"ESTADOS UNIDOS,G8"," CENTRALSA,22/06/2018, 8703249000,1985,CHEVROLET,CORVETTE,5700,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,2,2,0,16533.72,1984.05,"
"MEXICO,TECUN UMAN,21/06/2018, 8703236900,2011,NISSAN,VERSA SL,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,15882.26,1905.87,",
"ESTADOS UNIDOS,EL CARMEN,21/06/2018, 8703237900,2015,SUBARU,OUTBACK 2.5i PREMIUM AWD,2500,LIVIANO,CAMIONETILLA,OCASIONAL,GASOLINA,5,4,0,53090.63,6370.88,",
"ESTADOS UNIDOS,EL CARMEN,21/06/2018, 8704315100,1993,TOYOTA,4X2 STD,2400,LIVIANO,PICK UP,OCASIONAL,GASOLINA,2,2,1,22151.52,2658.18,",
"JAPON,PUERTO BARRIOS,18/06/2018, 8703237900,2002,HONDA,CR-V EX 4WD,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,12673.93,1520.87,",
"JAPON,TECUN UMAN,18/06/2018, 8704315100,1980,TOYOTA,STD 4WD,2400,LIVIANO,PICK UP,OCASIONAL,GASOLINA,2,2,1,23271.62,2792.59,",
"COREA DEL SUR,EL CARMEN,18/06/2018, 8703237900,2012,KIA,SPORTAGE LX FWD,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,26727.49,3207.3,",
"REINO UNIDO,PUERTO BARRIOS,18/06/2018, 8703236900,2013,MINI,COOPER,1600,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,4,2,0,14423.27,1730.79,",
"JAPON,SANTO TOMAS DE CASTILLA,20/06/2018, 8703236900,2012,MAZDA,MAZDA3 I TOURING,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,10839.64,1300.76,",
"ESTADOS UNIDOS,EL CARMEN,20/06/2018, 8704315100,2002,GMC,SIERRA 1500 SL 4X2,4300,LIVIANO,PICK UP,OCASIONAL,GASOLINA,2,2,1,20429.14,2451.5,",
"JAPON,PUERTO BARRIOS,07/07/2018, 8703237900,2016,MAZDA,MAZDA6 I TOURING,2500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,18581.65,2229.8,",
"COREA DEL SUR,PUERTO BARRIOS,07/07/2018, 8703236900,2007,HYUNDAI,ACCENT GLS,1600,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,10437.54,1252.5,",
"ESTADOS UNIDOS,EL CARMEN,07/07/2018, 8704315100,2000,TOYOTA,TACOMA XTRA CAB 4X2 SR5,2400,LIVIANO,PICK UP,OCASIONAL,GASOLINA,4,2,1,29369.25,3524.31,",
"JAPON,TECUN UMAN,15/06/2018, 8704315100,1990,TOYOTA,XTRA CAB 4WD,3000,LIVIANO,PICK UP,OCASIONAL,GASOLINA,4,2,1,17055.77,2046.69,",
"JAPON,EL CARMEN,15/06/2018, 8704315100,1992,TOYOTA,XTRA CAB 4X4 DLX,2400,LIVIANO,PICK UP,OCASIONAL,GASOLINA,4,2,1,23644.9,2837.39,",
"MEXICO,TECUN UMAN,21/06/2018, 8701200000,2013,INTERNATIONAL,PROSTAR+122 6X4,12400,PESADO,CABEZAL,OCASIONAL,DIESEL,2,2,20,84999.3,10199.92,",
"REINO UNIDO,PUERTO BARRIOS,21/06/2018, 8703237900,2003,HONDA,CR-V LX 4WD,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,18646.87,2237.62,",
"REINO UNIDO,SANTO TOMAS DE CASTILLA,21/06/2018, 8703237900,2006,HONDA,CR-V 4X4,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,5,0,17432.3,2091.88,",
"CANADA,PUERTO BARRIOS,21/06/2018, 8703237900,2011,TOYOTA,RAV-4 LIMITED 4WD,2500,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,43246.4,5189.57,",
"ESTADOS UNIDOS,TECUN UMAN,21/06/2018, 8703249000,2005,TOYOTA,SIENNA LE AWD,3300,LIVIANO,MICROBUS,OCASIONAL,GASOLINA,7,4,0,29053.83,3486.46,",
"CANADA,SANTO TOMAS DE CASTILLA,22/06/2018, 8704315100,2007,HONDA,RIDGELINE RTL D/C 4X4,3500,LIVIANO,PICK UP,OCASIONAL,GASOLINA,5,4,1,20669.18,2480.3,",
"JAPON,G8"," CENTRALSA,22/06/2018, 8703226900,2003,TOYOTA,ECHO,1500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,10243.72,1229.25,"
"CANADA,TECUN UMAN,21/06/2018, 8701200000,2004,INTERNATIONAL,9200I 6X4,15000,PESADO,CABEZAL,OCASIONAL,DIESEL,2,2,15,47324.79,5678.97,",
"ESTADOS UNIDOS,G8"," CENTRALSA,22/06/2018, 8704315100,1994,TOYOTA,REGULAR CAB 2WD,2400,LIVIANO,PICK UP,OCASIONAL,GASOLINA,3,2,1,15110.99,1813.32,"
"MEXICO,G8"," CENTRALSA,22/06/2018, 8703236900,2004,VOLKSWAGEN,NEW BEETLE GL,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,2,0,8708.66,1045.04,"
"JAPON,TECUN UMAN,22/06/2018, 8703236900,2000,HONDA,CR-V EX 4WD,2000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,12580.01,1509.6,",
"JAPON,TECUN UMAN,21/06/2018, 8703247000,1997,TOYOTA,4RUNNER SR5 4X4,3400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,12078.31,1449.4,",
"JAPON,SANTO TOMAS DE CASTILLA,22/06/2018, 8703237900,2010,TOYOTA,RAV4 4X4,2500,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,5,0,33795.82,4055.5,",
"JAPON,G8"," CENTRALSA,26/06/2018, 8703236900,2001,HONDA,CR-V SE 4WD,2000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,9307.71,1116.93,"
"ESTADOS UNIDOS,TECUN UMAN,22/06/2018, 8703236900,2014,TOYOTA,COROLLA S,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,40570.53,4868.46,",
"JAPON,EL CARMEN,22/06/2018, 8703237900,1997,TOYOTA,4RUNNER 2WD,2700,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,21565.73,2587.89,",
"REINO UNIDO,SANTO TOMAS DE CASTILLA,21/06/2018, 8703237900,2002,LAND ROVER,FREELANDER SE 4X4,2500,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,11179.73,1341.57,",
"ESTADOS UNIDOS,PUERTO BARRIOS,21/06/2018, 8703237900,2016,MAZDA,MAZDA6 I SPORT,2500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,19578.24,2349.39,",
"JAPON,SANTO TOMAS DE CASTILLA,21/06/2018, 8703237900,2006,TOYOTA,RAV-4 4WD,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,7,4,0,21541.09,2584.93,",
"JAPON,SANTO TOMAS DE CASTILLA,21/06/2018, 8703236900,2001,TOYOTA,RAV4 L 4X4,2000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,38206.53,4584.78,",
"SUIZA,TECUN UMAN,21/06/2018, 8703100000,2016,CHALLENGER,CUB CADET 700 4X4,700,LIVIANO,VEHICULO RUSTICO,OCASIONAL,GASOLINA,2,2,0,27181.8,3261.82,",
"COREA DEL SUR,G8"," CENTRALSA,26/06/2018, 8703225900,2014,CHEVROLET,SPARK LS,1200,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,4,4,0,19796.07,2375.53,"
