Pais de Proveniencia,Aduana de Ingreso, Fecha de la Poliza,Partida Arancelaria,Modelo del Vehiculo,Marca,Linea,Centimetros Cubicos,Distintivo,Tipo de Vehiculo,Tipo de Importador,Tipo Combustible,Asientos,Puertas,Tonelaje,Valor CIF,Impuesto,
CHINA,PUERTO QUETZAL,09/07/2018, 8711209000,2019,SUZUKI,GSX125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,359346.32,43121.56,
CHINA,PUERTO QUETZAL,09/07/2018, 8711209000,2019,SUZUKI,GSX125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,359346.32,43121.56,
CHINA,PUERTO QUETZAL,09/07/2018, 8711209000,2019,SUZUKI,GSX125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,359346.32,43121.56,
CHINA,PUERTO QUETZAL,09/07/2018, 8711209000,2019,SUZUKI,GSX125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,359346.32,43121.56,
CHINA,PUERTO QUETZAL,09/07/2018, 8711209000,2019,SUZUKI,GSX125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,359346.32,43121.56,
CHINA,PUERTO QUETZAL,09/07/2018, 8711209000,2019,SUZUKI,GSX125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,359346.32,43121.56,
CHINA,PUERTO QUETZAL,09/07/2018, 8711209000,2019,SUZUKI,GSX125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,359346.32,43121.56,
CHINA,PUERTO QUETZAL,09/07/2018, 8711209000,2019,SUZUKI,GSX125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,359346.32,43121.56,
CHINA,PUERTO QUETZAL,09/07/2018, 8711209000,2019,SUZUKI,GSX125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,359346.32,43121.56,
CHINA,PUERTO QUETZAL,09/07/2018, 8711209000,2019,SUZUKI,GSX125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,359346.32,43121.56,
CHINA,PUERTO QUETZAL,09/07/2018, 8711209000,2019,SUZUKI,GSX125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,359346.32,43121.56,
CHINA,PUERTO QUETZAL,09/07/2018, 8711209000,2019,SUZUKI,GSX125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,359346.32,43121.56,
CHINA,PUERTO QUETZAL,09/07/2018, 8711209000,2019,SUZUKI,GSX125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,359346.32,43121.56,
CHINA,PUERTO QUETZAL,09/07/2018, 8711209000,2019,SUZUKI,GSX125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,359346.32,43121.56,
CHINA,PUERTO QUETZAL,09/07/2018, 8711209000,2019,SUZUKI,GSX125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,359346.32,43121.56,
CHINA,PUERTO QUETZAL,09/07/2018, 8711209000,2019,SUZUKI,GSX125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,359346.32,43121.56,
CHINA,PUERTO QUETZAL,09/07/2018, 8711209000,2019,SUZUKI,GSX125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,359346.32,43121.56,
CHINA,PUERTO QUETZAL,09/07/2018, 8711209000,2019,SUZUKI,GSX125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,359346.32,43121.56,
CHINA,PUERTO QUETZAL,09/07/2018, 8711209000,2019,SUZUKI,GSX125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,359346.32,43121.56,
CHINA,PUERTO QUETZAL,09/07/2018, 8711209000,2019,SUZUKI,GSX125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,359346.32,43121.56,
CHINA,PUERTO QUETZAL,09/07/2018, 8711209000,2019,SUZUKI,GSX125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,359346.32,43121.56,
CHINA,PUERTO QUETZAL,09/07/2018, 8711209000,2019,SUZUKI,GSX125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,359346.32,43121.56,
CHINA,PUERTO QUETZAL,09/07/2018, 8711209000,2019,SUZUKI,GSX125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,359346.32,43121.56,
CHINA,PUERTO QUETZAL,09/07/2018, 8711209000,2019,SUZUKI,GSX125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,359346.32,43121.56,
CHINA,PUERTO QUETZAL,09/07/2018, 8711209000,2019,SUZUKI,GSX125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,359346.32,43121.56,
CHINA,PUERTO QUETZAL,09/07/2018, 8711209000,2019,SUZUKI,GSX125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,359346.32,43121.56,
CHINA,PUERTO QUETZAL,09/07/2018, 8711209000,2019,SUZUKI,GSX125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,359346.32,43121.56,
CHINA,PUERTO QUETZAL,09/07/2018, 8711209000,2019,SUZUKI,GSX125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,359346.32,43121.56,
CHINA,PUERTO QUETZAL,09/07/2018, 8711209000,2018,SUZUKI,GSX125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,344921.83,41390.62,
CHINA,PUERTO QUETZAL,09/07/2018, 8711209000,2018,SUZUKI,GSX125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,344921.83,41390.62,
CHINA,PUERTO QUETZAL,09/07/2018, 8711209000,2018,SUZUKI,GSX125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,344921.83,41390.62,
CHINA,PUERTO QUETZAL,09/07/2018, 8711209000,2018,SUZUKI,GSX125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,344921.83,41390.62,
CHINA,PUERTO QUETZAL,09/07/2018, 8711209000,2018,SUZUKI,GSX125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,344921.83,41390.62,
CHINA,PUERTO QUETZAL,09/07/2018, 8711209000,2018,SUZUKI,GSX125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,344921.83,41390.62,
CHINA,PUERTO QUETZAL,09/07/2018, 8711209000,2018,SUZUKI,GSX125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,344921.83,41390.62,
CHINA,PUERTO QUETZAL,09/07/2018, 8711209000,2018,SUZUKI,GSX125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,344921.83,41390.62,
CHINA,PUERTO QUETZAL,09/07/2018, 8711209000,2018,SUZUKI,GSX125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,344921.83,41390.62,
CHINA,PUERTO QUETZAL,09/07/2018, 8711209000,2018,SUZUKI,GSX125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,344921.83,41390.62,
CHINA,PUERTO QUETZAL,09/07/2018, 8711209000,2018,SUZUKI,GSX125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,344921.83,41390.62,
CHINA,PUERTO QUETZAL,09/07/2018, 8711209000,2018,SUZUKI,GSX125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,344921.83,41390.62,
CHINA,PUERTO QUETZAL,09/07/2018, 8711209000,2018,SUZUKI,GSX125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,344921.83,41390.62,
CHINA,PUERTO QUETZAL,09/07/2018, 8711209000,2018,SUZUKI,GSX125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,344921.83,41390.62,
CHINA,PUERTO QUETZAL,09/07/2018, 8711209000,2018,SUZUKI,GSX125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,344921.83,41390.62,
CHINA,PUERTO QUETZAL,09/07/2018, 8711209000,2018,SUZUKI,GSX125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,344921.83,41390.62,
CHINA,PUERTO QUETZAL,09/07/2018, 8711209000,2018,SUZUKI,GSX125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,344921.83,41390.62,
CHINA,PUERTO QUETZAL,09/07/2018, 8711209000,2018,SUZUKI,GSX125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,344921.83,41390.62,
CHINA,PUERTO QUETZAL,09/07/2018, 8711209000,2018,SUZUKI,GSX125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,344921.83,41390.62,
CHINA,PUERTO QUETZAL,09/07/2018, 8711209000,2018,SUZUKI,GSX125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,344921.83,41390.62,
CHINA,PUERTO QUETZAL,09/07/2018, 8711209000,2018,SUZUKI,GSX125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,344921.83,41390.62,
CHINA,PUERTO QUETZAL,09/07/2018, 8711209000,2018,SUZUKI,GSX125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,344921.83,41390.62,
CHINA,PUERTO QUETZAL,09/07/2018, 8711209000,2018,SUZUKI,GSX125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,344921.83,41390.62,
CHINA,PUERTO QUETZAL,09/07/2018, 8711209000,2018,SUZUKI,GSX125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,344921.83,41390.62,
CHINA,PUERTO QUETZAL,09/07/2018, 8711209000,2018,SUZUKI,GSX125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,344921.83,41390.62,
CHINA,PUERTO QUETZAL,09/07/2018, 8711209000,2018,SUZUKI,GSX125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,344921.83,41390.62,
CHINA,PUERTO QUETZAL,09/07/2018, 8711209000,2018,SUZUKI,GSX125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,344921.83,41390.62,
CHINA,PUERTO QUETZAL,09/07/2018, 8711209000,2018,SUZUKI,GSX125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,344921.83,41390.62,
CHINA,PUERTO QUETZAL,09/07/2018, 8711209000,2018,SUZUKI,GSX125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,344921.83,41390.62,
CHINA,PUERTO QUETZAL,09/07/2018, 8711209000,2018,SUZUKI,GSX125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,344921.83,41390.62,
CHINA,PUERTO QUETZAL,09/07/2018, 8711209000,2018,SUZUKI,GSX125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,344921.83,41390.62,
CHINA,PUERTO QUETZAL,09/07/2018, 8711209000,2018,SUZUKI,GSX125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,344921.83,41390.62,
CHINA,PUERTO QUETZAL,09/07/2018, 8711209000,2018,SUZUKI,GSX125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,344921.83,41390.62,
CHINA,PUERTO QUETZAL,09/07/2018, 8711209000,2018,SUZUKI,GSX125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,344921.83,41390.62,
CHINA,PUERTO QUETZAL,09/07/2018, 8711209000,2018,SUZUKI,GSX125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,344921.83,41390.62,
CHINA,PUERTO QUETZAL,09/07/2018, 8711209000,2018,SUZUKI,GSX125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,344921.83,41390.62,
CHINA,PUERTO QUETZAL,09/07/2018, 8711209000,2018,SUZUKI,GSX125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,344921.83,41390.62,
CHINA,PUERTO QUETZAL,09/07/2018, 8711209000,2018,SUZUKI,GSX125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,344921.83,41390.62,
CHINA,PUERTO QUETZAL,09/07/2018, 8711209000,2018,SUZUKI,GSX125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,344921.83,41390.62,
CHINA,PUERTO QUETZAL,09/07/2018, 8711209000,2018,SUZUKI,GSX125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,344921.83,41390.62,
CHINA,PUERTO QUETZAL,09/07/2018, 8711209000,2018,SUZUKI,GSX125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,344921.83,41390.62,
CHINA,PUERTO QUETZAL,09/07/2018, 8711209000,2018,SUZUKI,GSX125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,344921.83,41390.62,
CHINA,PUERTO QUETZAL,09/07/2018, 8711209000,2018,SUZUKI,GSX125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,344921.83,41390.62,
CHINA,PUERTO QUETZAL,09/07/2018, 8711209000,2018,SUZUKI,GSX125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,344921.83,41390.62,
CHINA,PUERTO QUETZAL,09/07/2018, 8711209000,2018,SUZUKI,GSX125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,344921.83,41390.62,
CHINA,PUERTO QUETZAL,09/07/2018, 8711209000,2018,SUZUKI,GSX125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,344921.83,41390.62,
CHINA,PUERTO QUETZAL,09/07/2018, 8711209000,2018,SUZUKI,GSX125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,344921.83,41390.62,
CHINA,PUERTO QUETZAL,09/07/2018, 8711209000,2018,SUZUKI,GSX125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,344921.83,41390.62,
CHINA,PUERTO QUETZAL,09/07/2018, 8711209000,2018,SUZUKI,GSX125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,344921.83,41390.62,
CHINA,PUERTO QUETZAL,09/07/2018, 8711209000,2018,SUZUKI,GSX125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,344921.83,41390.62,
CHINA,PUERTO QUETZAL,09/07/2018, 8711209000,2018,SUZUKI,GSX125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,344921.83,41390.62,
CHINA,PUERTO QUETZAL,09/07/2018, 8711209000,2018,SUZUKI,GSX125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,344921.83,41390.62,
CHINA,PUERTO QUETZAL,09/07/2018, 8711209000,2018,SUZUKI,GSX125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,344921.83,41390.62,
CHINA,PUERTO QUETZAL,09/07/2018, 8711209000,2018,SUZUKI,GSX125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,344921.83,41390.62,
CHINA,PUERTO QUETZAL,09/07/2018, 8711209000,2018,SUZUKI,GSX125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,344921.83,41390.62,
CHINA,PUERTO QUETZAL,09/07/2018, 8711209000,2018,SUZUKI,GSX125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,344921.83,41390.62,
CHINA,PUERTO QUETZAL,09/07/2018, 8711209000,2018,SUZUKI,GSX125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,344921.83,41390.62,
CHINA,PUERTO QUETZAL,09/07/2018, 8711209000,2018,SUZUKI,GSX125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,344921.83,41390.62,
CHINA,PUERTO QUETZAL,09/07/2018, 8711209000,2018,SUZUKI,GSX125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,344921.83,41390.62,
CHINA,PUERTO QUETZAL,09/07/2018, 8711209000,2018,SUZUKI,GSX125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,344921.83,41390.62,
CHINA,PUERTO QUETZAL,09/07/2018, 8711209000,2018,SUZUKI,GSX125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,344921.83,41390.62,
CHINA,PUERTO QUETZAL,09/07/2018, 8711209000,2018,SUZUKI,GSX125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,344921.83,41390.62,
CHINA,PUERTO QUETZAL,09/07/2018, 8711209000,2018,SUZUKI,GSX125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,344921.83,41390.62,
CHINA,PUERTO QUETZAL,09/07/2018, 8711209000,2018,SUZUKI,GSX125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,344921.83,41390.62,
CHINA,PUERTO QUETZAL,09/07/2018, 8711209000,2018,SUZUKI,GSX125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,344921.83,41390.62,
CHINA,PUERTO QUETZAL,09/07/2018, 8711209000,2018,SUZUKI,GSX125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,344921.83,41390.62,
CHINA,PUERTO QUETZAL,09/07/2018, 8711209000,2018,SUZUKI,GSX125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,344921.83,41390.62,
CHINA,PUERTO QUETZAL,09/07/2018, 8711209000,2018,SUZUKI,GSX125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,344921.83,41390.62,
CHINA,PUERTO QUETZAL,09/07/2018, 8711209000,2018,SUZUKI,GSX125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,344921.83,41390.62,
CHINA,PUERTO QUETZAL,09/07/2018, 8711209000,2018,SUZUKI,GSX125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,344921.83,41390.62,
CHINA,PUERTO QUETZAL,09/07/2018, 8711209000,2018,SUZUKI,GSX125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,344921.83,41390.62,
CHINA,PUERTO QUETZAL,09/07/2018, 8711209000,2018,SUZUKI,GSX125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,344921.83,41390.62,
CHINA,PUERTO QUETZAL,09/07/2018, 8711209000,2018,SUZUKI,GSX125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,344921.83,41390.62,
CHINA,PUERTO QUETZAL,09/07/2018, 8711209000,2018,SUZUKI,GSX125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,344921.83,41390.62,
CHINA,PUERTO QUETZAL,09/07/2018, 8711209000,2018,SUZUKI,GSX125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,344921.83,41390.62,
CHINA,PUERTO QUETZAL,09/07/2018, 8711209000,2018,SUZUKI,GSX125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,344921.83,41390.62,
CHINA,PUERTO QUETZAL,09/07/2018, 8711209000,2018,SUZUKI,GSX125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,344921.83,41390.62,
CHINA,PUERTO QUETZAL,09/07/2018, 8711209000,2018,SUZUKI,GSX125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,344921.83,41390.62,
CHINA,PUERTO QUETZAL,09/07/2018, 8711209000,2018,SUZUKI,GSX125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,344921.83,41390.62,
CHINA,PUERTO QUETZAL,09/07/2018, 8711209000,2018,SUZUKI,GSX125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,344921.83,41390.62,
CHINA,PUERTO QUETZAL,09/07/2018, 8711209000,2018,SUZUKI,GSX125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,344921.83,41390.62,
CHINA,PUERTO QUETZAL,09/07/2018, 8711209000,2018,SUZUKI,GSX125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,344921.83,41390.62,
CHINA,PUERTO QUETZAL,09/07/2018, 8711209000,2018,SUZUKI,GSX125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,344921.83,41390.62,
CHINA,PUERTO QUETZAL,09/07/2018, 8711209000,2018,SUZUKI,GSX125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,344921.83,41390.62,
CHINA,PUERTO QUETZAL,09/07/2018, 8711209000,2018,SUZUKI,GSX125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,344921.83,41390.62,
CHINA,PUERTO QUETZAL,09/07/2018, 8711209000,2018,SUZUKI,GSX125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,344921.83,41390.62,
CHINA,PUERTO QUETZAL,09/07/2018, 8711209000,2018,SUZUKI,GSX125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,344921.83,41390.62,
CHINA,PUERTO QUETZAL,09/07/2018, 8711209000,2018,SUZUKI,GSX125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,344921.83,41390.62,
CHINA,PUERTO QUETZAL,09/07/2018, 8711209000,2018,SUZUKI,GSX125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,344921.83,41390.62,
"JAPON,G8,"" CENTRALSA,09/07/2018, 8703236900,2001,HONDA,CR-V EX 4WD,2000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,13238.43,1588.61,"""
JAPON,EL CARMEN,09/07/2018, 8703237400,1992,TOYOTA,PREVIA DLX,2400,LIVIANO,MICROBUS,OCASIONAL,GASOLINA,7,3,0,21564.86,2587.78,
COREA DEL SUR,TECUN UMAN,09/07/2018, 8703236900,2013,KIA,SOUL,1600,LIVIANO,CAMIONETILLA,OCASIONAL,GASOLINA,5,4,0,20202.08,2424.25,
JAPON,TECUN UMAN,09/07/2018, 8704315100,1990,TOYOTA,XTRACAB SR5 4X2,2400,LIVIANO,PICK UP,OCASIONAL,GASOLINA,4,2,1,21214.29,2545.71,
CHINA,PUERTO QUETZAL,09/07/2018, 8711209000,2018,SUZUKI,GSX125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,344921.83,41390.62,
CHINA,PUERTO QUETZAL,09/07/2018, 8711209000,2018,SUZUKI,GSX125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,344921.83,41390.62,
CHINA,PUERTO QUETZAL,09/07/2018, 8711209000,2018,SUZUKI,GSX125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,344921.83,41390.62,
CHINA,PUERTO QUETZAL,09/07/2018, 8711209000,2018,SUZUKI,GSX125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,344921.83,41390.62,
CHINA,PUERTO QUETZAL,09/07/2018, 8711209000,2018,SUZUKI,GSX125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,344921.83,41390.62,
CHINA,PUERTO QUETZAL,09/07/2018, 8711209000,2018,SUZUKI,GSX125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,344921.83,41390.62,
CHINA,PUERTO QUETZAL,09/07/2018, 8711209000,2018,SUZUKI,GSX125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,344921.83,41390.62,
CHINA,PUERTO QUETZAL,09/07/2018, 8711209000,2018,SUZUKI,GSX125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,344921.83,41390.62,
CHINA,PUERTO QUETZAL,09/07/2018, 8711209000,2018,SUZUKI,GSX125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,344921.83,41390.62,
CHINA,PUERTO QUETZAL,09/07/2018, 8711209000,2018,SUZUKI,GSX125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,344921.83,41390.62,
CHINA,PUERTO QUETZAL,09/07/2018, 8711209000,2018,SUZUKI,GSX125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,344921.83,41390.62,
CHINA,PUERTO QUETZAL,09/07/2018, 8711209000,2018,SUZUKI,GSX125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,344921.83,41390.62,
CHINA,PUERTO QUETZAL,09/07/2018, 8711209000,2018,SUZUKI,GSX125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,344921.83,41390.62,
CHINA,PUERTO QUETZAL,09/07/2018, 8711209000,2018,SUZUKI,GSX125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,344921.83,41390.62,
CHINA,PUERTO QUETZAL,09/07/2018, 8711209000,2018,SUZUKI,GSX125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,344921.83,41390.62,
CHINA,PUERTO QUETZAL,09/07/2018, 8711209000,2018,SUZUKI,GSX125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,344921.83,41390.62,
CHINA,PUERTO QUETZAL,09/07/2018, 8711209000,2018,SUZUKI,GSX125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,344921.83,41390.62,
CHINA,PUERTO QUETZAL,09/07/2018, 8711209000,2018,SUZUKI,GSX125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,344921.83,41390.62,
CHINA,PUERTO QUETZAL,09/07/2018, 8711209000,2018,SUZUKI,GSX125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,344921.83,41390.62,
CHINA,PUERTO QUETZAL,09/07/2018, 8711209000,2018,SUZUKI,GSX125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,344921.83,41390.62,
CHINA,PUERTO QUETZAL,09/07/2018, 8711209000,2018,SUZUKI,GSX125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,344921.83,41390.62,
CHINA,PUERTO QUETZAL,09/07/2018, 8711209000,2018,SUZUKI,GSX125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,344921.83,41390.62,
CHINA,PUERTO QUETZAL,09/07/2018, 8711209000,2018,SUZUKI,GSX125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,344921.83,41390.62,
CHINA,PUERTO QUETZAL,09/07/2018, 8711209000,2018,SUZUKI,GSX125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,344921.83,41390.62,
CHINA,PUERTO QUETZAL,09/07/2018, 8711209000,2018,SUZUKI,GSX125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,344921.83,41390.62,
CHINA,PUERTO QUETZAL,09/07/2018, 8711209000,2018,SUZUKI,GSX125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,344921.83,41390.62,
CHINA,PUERTO QUETZAL,09/07/2018, 8711209000,2018,SUZUKI,GSX125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,344921.83,41390.62,
CHINA,PUERTO QUETZAL,09/07/2018, 8711209000,2018,SUZUKI,GSX125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,344921.83,41390.62,
CHINA,PUERTO QUETZAL,09/07/2018, 8711209000,2018,SUZUKI,GSX125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,344921.83,41390.62,
CHINA,PUERTO QUETZAL,09/07/2018, 8711209000,2018,SUZUKI,GSX125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,344921.83,41390.62,
